name,latitude,longitude,color,family,subgroup,country
Binandere [bhg],-8.167,147.917,#5E869B,Trans New Guinea,Binanderean,Papua New Guinea
Bininj Gun-Wok [gup],-12.5,133.75,#8E4690,Gunwinyku,Marne,Australia
Biri [bzr],-20.5,146.5,#50958E,Pama-Nyungan,GreaterMari,Australia
Blackfoot [bla],50,-112.67,#85139A,Algic,Algonquian,Canada
Blang [blr],23.3,100,#E3C992,Austroasiatic,Palaungic,China
Bobongko [bgb],-0.5,121.75,#D98298,Malayo-Polynesian,Celebic,Indonesia
Bokar [adi-2],29,94.35,#64C8A4,Tibeto-Burman,Tani,India
Bontok [bnc],17.083,120.917,#CC7F7F,Malayo-Polynesian,Philippines,Philippines
Bouyei_west [pcc-2],25.75,107.333,#E8D394,Tai-Kadai,North,China
Brag-g.yab [khg-2],30.65,97.55,#27C98C,Tibeto-Burman,Bodic,China
Brahui [brh],29,67,#3C7852,Dravidian,North,Pakistan
Brao [brb],14,107,#DFE07C,Austroasiatic,Bahnaric,Vietnam
Breton [bre],48,-3.5,#965511,Indo-European,Celtic,France
Bribri [bzd],9.5,-83,#858B98,Chibchan,West,Costa Rica
Brokpa [sgt],27.33,92,#3CAEA2,Tibeto-Burman,Bodic,Bhutan
Bugan [bbh],23.75,105,#D5C98A,Austroasiatic,Mangic,China
Bugis [bug],-4,120,#D58277,Malayo-Polynesian,Greater South Sulawesi,Indonesia
Bugun [bgn],27.3,92.35,#4CAE84,Kho-Bwa,Bugun,India
Buin [buo],-6.75,155.833,#584499,East Bougainville,,Papua New Guinea
Bukiyip_Arapesh [ape],-3.667,142.5,#A9666E,Torricelli,Kombio-Arapesh,Papua New Guinea
Bularnu [yil],-21.5,137.5,#4FB19F,Pama-Nyungan,Ngarna,Australia
Bulgarian [bul],43,25,#6C7F0D,Indo-European,Balto-Slavic,Bulgaria
Bumbita_Arapesh [aon],-3.667,142.833,#B66585,Torricelli,Kombio-Arapesh,Papua New Guinea
Bumthang [kjz],27.8,90.8,#36D5A2,Tibeto-Burman,Bodic,Bhutan
Bumthang_Ura [kjz-2],27.48,90.905,#37C5B3,Tibeto-Burman,Bodic,Bhutan
Bunan [bfu],32.61,76.91,#2B997A,Tibeto-Burman,Western Himalayan,India
Bunaq [bfn],-9.1,125.15,#B06FA6,Timor-Alor-Pantar,Mainland,Indonesia
Bunun [bnn],23.5,121,#CE718F,Austronesian,Bunun,Taiwan
Burarra [bvr],-12.25,134.667,#8051AE,Maningrida,,Australia
Burmese [mya],20,96,#69C2AE,Tibeto-Burman,Lolo-Burmese,Myanmar
Burmese_Myeik [mya-2],12.43,98.6,#6ACE86,Tibeto-Burman,Lolo-Burmese,Myanmar
Buru [mhs],-3.5,126.5,#D0B19E,Malayo-Polynesian,Central Maluku,Indonesia
Burushaski [bsk],36.5,74.5,#186755,Burushaski,,Pakistan
Buryat [bxm],52,108,#257C56,Mongolic,Eastern,Russia
Buyang [yha],24,104.8,#DED588,Tai-Kadai,North,China
Buyuan Jino [jiy],22.05,101,#81D5A2,Tibeto-Burman,Lolo-Burmese,China
Byansi [bee],30.17,80.5,#31B274,Tibeto-Burman,Western Himalayan,India
Caddo [cad],33.33,-93.5,#661EA5,Caddoan,Caddo,USA
Cahuilla [chl],33.75,-117.75,#533F82,Uto-Aztecan,North,USA
Cakchiquel [ckf],14.5,-91,#944B41,Mayan,Quiche-Mam,Guatemala
Camling [rab],27.3,86.8,#3261A5,Tibeto-Burman,Kiranti,Nepal
Campa [cni],-12,-74,#854D7E,Arawak,South-Southwest,Peru
Canela-Krahô [ram],-6.5,-45,#9B88AB,Macro-Je,Je,Brazil
Cantonese [yue],22.333,114,#A0D277,Tibeto-Burman,Sinitic,China
Capanahua [kaq],-7,-74,#396195,Panoan,Main,Peru
Car [caq],9.167,92.75,#ADAB6B,Austroasiatic,Nicobar,India
Carib [car],7.85,-59,#67488B,Cariban,Guianan,Guyana
Catalan [cat],41.4,2.3,#7C860C,Indo-European,Romance,Spain
Cayuvava [cyb],-12.5,-67,#B34163,Cayuvava,,Bolivia
Cebuano [ceb],10,124,#BE8086,Malayo-Polynesian,Philippines,Philippines
Chadong [cdy],25.2,110.2,#BFE589,Tai-Kadai,South,China
Cham_Eastern [cjm],11.333,108.5,#DAD78A,Malayo-Polynesian,Malayo-Sumbawan,Vietnam
Cham_Western [cja],12,105.5,#E1D283,Malayo-Polynesian,Malayo-Sumbawan,Cambodia
Chamorro [cha],13.583,145,#CB7D67,Malayo-Polynesian,Chamorro,Guam
Chantyal [chx],28.75,83.5,#2FCE98,Tibeto-Burman,Bodic,Nepal
Chechen [che],43.13,45.54,#257B65,Nakh-Daghestanian,Nakh,Russia
Chemehuevi [ute-3],34.33,-115.17,#4C6F7B,Uto-Aztecan,North,USA
Chepang [cdm],28.05,83.92,#40A29C,Tibeto-Burman,Chepang,Nepal
Cherokee [chr],35.5,-83.5,#7E37A8,Iroquoian,Southern,USA
Chickasaw [cic],34,-88,#7C49A6,Muskogean,Western,USA
Chimariko [cid],41,-123,#54458B,Chimariko,,USA
Chin_Daai [dao],21.1,93.65,#75A0A2,Tibeto-Burman,Kuki-Chin-Naga,Myanmar
Chin_Falam [cfm],22.9,93.67,#5F8897,Tibeto-Burman,Kuki-Chin-Naga,Myanmar
Chin_Tiddim [ctd],23.333,93.667,#90A4BB,Tibeto-Burman,Kuki-Chin-Naga,Myanmar
Chinook [chh],46,-124,#92376B,Chinook,,USA
ChiNyanja [nya],-15,35,#C7635F,Niger-Kongo,Bantoid,Malawi
Chiricahua [apm],33.5,-108,#81397A,Dene-Yeniseic,Na-Dene,USA
Chitimacha [ctm],29.67,-91,#665394,Totozoquean-Chitimacha,Chitimacha,USA
Chittagong [ben-2],22.37,91.8,#2ABB41,Indo-European,Indo-Iranian,Bangladesh
Chöcangacakha [cgk],27.5,90.88,#3ED0A1,Tibeto-Burman,Bodic,Bhutan
Choctaw [cho],32.25,-88.5,#7448A9,Muskogean,Western,USA
Cholon [cht],-8,-77.5,#633E8E,Cholon,,Peru
Chontal [chd],18.17,-92.58,#935F3F,Mayan,Chol-Tzeltal,Mexico
Chrau [crw],10.667,107.5,#E1D389,Austroasiatic,Bahnaric,Vietnam
Chukchi [ckt],67,-173,#4E778E,Chukotko-Kamchatkan,Main,Russia
Chumash [boi],34.67,-120.25,#8C505C,Chumash,,USA
Chuvash [chv],55.5,47.5,#1A7F77,Turkic,Oghur,Russia
CiLuba [lua],-6,22,#C94956,Niger-Kongo,Bantoid,Democratic Republic of the Congo
Classical Malay [xxx-96],2.2,102.5,#D89D6E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Coahuilteco [xxx-6],28,-100,#6935A1,Coahuilteco,,USA
Cocopa [coc],32.5,-115,#5A28AF,Yuman-Cochimi,Yuman,USA
Coeur d'Alene [crd],47.33,-117,#953971,Salish,Interior,USA
Cogtse Gyarong [jya],32.1,100.9,#52737D,Tibeto-Burman,Qiangic,China
Comanche [com],33.5,-101.5,#4A5D82,Uto-Aztecan,North,USA
Comox [coo],49.75,-125,#8B3556,Salish,Central,Canada
Coos [csz],43.5,-124.17,#793B5D,Coos,,USA
Cora [crn],23.333,-99,#713063,Uto-Aztecan,South,Mexico
Cornish [cor],50.5,-4.5,#967C27,Indo-European,Celtic,Britain
Cree_Plains [crk],54,-116,#9C318D,Algic,Algonquian,Canada
Cree_Woods [cwd],58,-102,#8A3981,Algic,Algonquian,Canada
Creek [mus],30.41,-85.2,#582DB2,Muskogean,Eastern,USA
Crow [cro],45.5,-108,#7A2AB0,Siouan,Western,USA
Cua [cua],15.167,108.667,#D7E17D,Austroasiatic,Bahnaric,Vietnam
Cubeo [cub],1.33,-70.5,#3C537E,Tucanoan,Cubeo,Colombia
Cupeño [cup],33.17,-116.5,#2C4487,Uto-Aztecan,North,USA
Czech [ces],50,14.5,#487D1D,Indo-European,Balto-Slavic,Czech Republic
Dadua [gal-2],-8.135,125.638,#CB717A,Malayo-Polynesian,Timoric,Timor leste
Daga [dgz],-10,149.25,#815696,Trans New Guinea,Southeast,Papua New Guinea
Dagaare [dga],11.5,-2.5,#B7AF78,Niger-Kongo,Gur,Burkina Faso
Dagur [dta],48,124,#3CA152,Mongolic,Eastern,China
Dakpa [dka],27.75,91.5,#42C994,Tibeto-Burman,Bodic,Bhutan
Damal [uhn],-4,137.5,#4F59B6,Damal,,Indonesia
Damar_West [drn],-7,128.5,#B9618B,Malayo-Polynesian,West Damar,Indonesia
Dameli [dml],35.375,71.693,#20893C,Indo-European,Indo-Iranian,Pakistan
Damin [xxx-7],-16.4,139.35,#5E9D99,Tangkic,,Australia
Dani [dni],-4,138.917,#583FC1,Trans New Guinea,Dani,Indonesia
Danish [dan],56,10,#73A726,Indo-European,Germanic,Denmark
Darai [dry],27.85,84.1,#24935C,Indo-European,Indo-Iranian,Nepal
Darma [drd],29.84,80.517,#449BA3,Tibeto-Burman,Western Himalayan,India
Dekwana [mch],4.5,-63.5,#66329A,Cariban,Guianan,Venezuela
Denaina [tfn],62,-150,#8931A5,Dene-Yeniseic,Na-Dene,USA
Denjongkha [sip],27.5,88.5,#6DE08E,Tibeto-Burman,Bodic,India
Dhao [nfa],-10.83,122.75,#D6797D,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Dharawal [tbh],-34.5,150.5,#5BC0B9,Pama-Nyungan,Yuin,Australia
Dharuk [xxx-8],-33.1,151.75,#4277B4,Pama-Nyungan,Yuin,Australia
Dharumbal [bjy],-22.75,150,#55A7AF,Pama-Nyungan,Rockhampton,Australia
Dhimal [dhi],26.6,86.75,#339C77,Tibeto-Burman,Bodic,Nepal
Didinga [did],4.33,33.6,#904B68,Nilo-Saharan,Eastern Sudanic,Sudan
Diegueño [dih],32.67,-116.17,#613CA3,Yuman-Cochimi,Yuman,USA
Digaru Mishmi [mhu],28.2,96.2,#3CA394,Tibeto-Burman,Tani,India
Dimasa [dis],25.33,93,#5598A5,Tibeto-Burman,Bodo-Garo,India
Dime [dim],6.25,36.33,#3D9550,Afro-Asiatic,Omotic,Ethiopia
Dimili [diq],38,40,#308537,Indo-European,Indo-Iranian,Turkey
Dingri [bod-4],28.567,86.633,#3DBCA4,Tibeto-Burman,Bodic,China
Diola [dyo],13,-16,#C64F6C,Niger-Kongo,Atlantic,Senegal
Diyari [dif],-28,139,#5F87B6,Pama-Nyungan,Karnic,Australia
Djabugay [dyy],-16.65,145.5,#49AEA4,Pama-Nyungan,Yidinic,Australia
Djambarrpuyngu [djr],-12,135.5,#58A7B1,Pama-Nyungan,Yolngu,Australia
Djapu [duj],-12.667,136,#65A0A6,Pama-Nyungan,Yolngu,Australia
Djaru [ddj],-18.75,128,#5598B3,Pama-Nyungan,Ngumbin-Yapa,Australia
Djinang [dji],-12.5,134.833,#53A4A1,Pama-Nyungan,Yolngu,Australia
Djingili [jig],-17.25,133.833,#686AA3,Mirndi,Barkly,Australia
Dobel [kvo],-6.083,134.5,#BF499B,Malayo-Polynesian,Southeast Maluku,Indonesia
Dogon [dbu],14.5,-2.5,#6165A4,Niger-Kongo,Dogon,Mali
Dohoi [otd],-0.5,113,#D86A77,Malayo-Polynesian,Barito,Indonesia
Dolpo [dre],29,83,#44BDC5,Tibeto-Burman,Bodic,Nepal
Dom [doa],-6,144.917,#6F6BAE,Trans New Guinea,Chimbu,Papua New Guinea
Dong [doc],26,109,#D2D87F,Tai-Kadai,South,China
Dongwang [khg],28.25,99.55,#45CAA8,Tibeto-Burman,Bodic,China
Doutai [tds],-3.25,138.25,#76A693,Lakes Plains,Eastern,Indonesia
Doyayo [dow],8.67,13.08,#B5557B,Adamawa-Ubangi,Adamawa,Cameroon
Drehu [dhv],-21,167.083,#D6A55F,Oceanic,Southern Oceanic,New Caledonia
Drokpa [bod-5],29.05,84.5,#2FC5B3,Tibeto-Burman,Bodic,China
Dulong [duu],28,98.333,#58A8A9,Tibeto-Burman,Nungish,China
Dumaki [dmk],36.167,74,#2DAC3E,Indo-European,Indo-Iranian,Pakistan
Dumi [dus],27.25,86.67,#3D81A9,Tibeto-Burman,Kiranti,Nepal
Dumo [vam],-2.667,141.25,#AF788E,Skou,West,Papua New Guinea
Dura [drq],28.5,84.25,#3DCC77,Tibeto-Burman,Dura,Nepal
Dutch [nld],52,7,#6F8910,Indo-European,Germanic,Netherlands
Dyirbal [dbl],-17.583,145.5,#6BA1AB,Pama-Nyungan,Dyirbalic,Australia
Dzongkha [dzo],27.5,89.5,#2FAC97,Tibeto-Burman,Bodic,Bhutan
Edolo [etr],-6.083,142.667,#4F6DB0,Trans New Guinea,Bosavi,Papua New Guinea
Ejagham [etu],5.6,9,#AC7374,Niger-Kongo,Bantoid,Cameroon
Ekagi [ekg],-3.917,136.25,#694BA8,Trans New Guinea,Wissel Lakes,Indonesia
Elopi [dbf],-3.083,137.333,#9EADAA,Lakes Plains,Eastern,Indonesia
Embaloh [emb],1.1628,112.37,#EB6F96,Malayo-Polynesian,Greater South Sulawesi,Indonesia
Embera_Baudo [bdc],5.2,-76.8,#6C9C96,Chocoan,Emberá,Colombia
Enggano [eno],-5.333,102.25,#D06B73,Malayo-Polynesian,Batak-Barrier Islands,Indonesia
English [eng],52,0,#748D03,Indo-European,Germanic,Britain
Erzgebirgisch [nds-3],50.58,13,#66761C,Indo-European,Germanic,Germany
Estonian [est],59,25,#5B942B,Uralic,Finnic,Estonia
Eton [eto],4,11.5,#C65B60,Niger-Kongo,Bantoid,Cameroon
Even [eve],68,130,#397A91,Tungusic,North,Russia
Evenki [evn],56,125,#307E81,Tungusic,North,Russia
Ewe [ewe],6,1,#C07F66,Niger-Kongo,Kwa,Ghana
Eyak [eya],60.5,-145,#61468E,Dene-Yeniseic,Na-Dene,USA
Fang [fan],0.5,11,#C45656,Niger-Kongo,Bantoid,Equatorial Guinea
Faroese [fao],61.5,-7,#5EA60A,Indo-European,Germanic,Denmark
Farsi [pes],32,54,#6E6B2E,Indo-European,Indo-Iranian,Iran
Fasu [faa],-6.417,143.167,#4266B5,Trans New Guinea,Kutubuan,Papua New Guinea
Fijian [fij],-18,178.333,#C9777D,Oceanic,Central Pacific,Fiji
Finnish [fin],62,25,#5A8631,Uralic,Finnic,Finland
Fordata [frd],-7.17,131.5,#D467A7,Malayo-Polynesian,Southeast Maluku,Indonesia
Fore [for],-6.75,145.5,#3E3EA6,Trans New Guinea,Gorokan,Papua New Guinea
French [fra],48,3,#849303,Indo-European,Romance,France
Frisian [frs],53.2,5.76,#6D9E14,Indo-European,Germanic,Netherlands
Fula [fuh],11.5,-12.5,#B35576,Niger-Kongo,Atlantic,Guinea
Fulniô [fun],-8.2,-37.3,#5555A9,Macro-Je,Yate,Brazil
Fur [fvr],13,25,#699C8B,Nilo-Saharan,Fur,Sudan
Futuna_West [fut-2],-19.667,170.667,#C3A779,Oceanic,Central Pacific,Vanuatu
Fuyuge [fuy],-8.667,147.333,#6C8B9F,Trans New Guinea,Goilala,Papua New Guinea
Fuzhou [cdo],26.5,119,#95D976,Tibeto-Burman,Sinitic,China
Ga'anda [gqa],10.33,12.58,#AE5B75,Afro-Asiatic,Chadic,Nigeria
Gaagudju [gbu],-12.583,132.833,#9453A6,Gaagudju,,Australia
Gaahmg [tbi-2],11.767,34.35,#B7835B,Nilo-Saharan,East_Sudanic,Sudan
Gabigabi [xxx-11],-25.5,153,#5CB8B9,Pama-Nyungan,WakaKabic,Australia
Gadsup [gaj],-6.333,146,#3D519D,Trans New Guinea,Kainantu,Papua New Guinea
