name,latitude,longitude,color,family,subgroup,country
Khalkha [khk],47,108,#C2A56B,Mongolic ,Core Mongolic,Mongolia
Mongguor [mjg],36,102,#A77D2B,Mongolic ,Core Mongolic,China
Moghol [mhj],35,62,#E4D8BE,Mongolic ,Core Mongolic,Afghanistan
Mongolian [mon],50,104,#C2A56B,Mongolic ,Core Mongolic,Mongolia
Ordos [mvf],39,109,#D2BD91,Mongolic ,Core Mongolic,China
Even [eve],68,130,#E4D8BE,Tungusic ,North Tungusic,Russia
Evenki [evn],57,105,#E4D8BE,Tungusic ,North Tungusic,Russia
Manchu [mnc],45,125,#E4D8BE,Tungusic ,South Tungusic,China
Nanai [gld],49.5,137,#E4D8BE,Tungusic ,South Tungusic,Russia
Orok [oaa],51.25,143.5,#C2A56B,Tungusic ,South Tungusic,Russia
Udihe [ude],47.667,136.25,#C2A56B,Tungusic ,Transitional Tungusic,Russia
Azeri [azb],40.67,47.75,#B49149,Turkic ,South-west Turkic,Azerbaijan
Azerbaijani [azj],40.5,48.5,#B49149,Turkic ,South-west Turkic,Azerbaijan
Bashkir [bak],53,58,#B49149,Turkic ,North-west Turkic,Russia
Chuvash [chv],55.5,47.5,#B49149,Turkic ,Oghur,Russia
Turkish_Crimean [crh],45,34.083,#C2A56B,Turkic ,North-west Turkic,Ukraine
Karachay-Balkar [krc],44,42,#D2BD91,Turkic ,North-west Turkic,Russia
Karakalpak [kaa],43,60,#B49149,Turkic ,North-west Turkic,Uzbekistan
Khakas [kjh],53,90,#B49149,Turkic ,North-east Turkic,Russia
Khalaj [klj],35,50,#D2BD91,Turkic ,South-west Turkic,Iran
Kyrgyz [kir],42,75,#C2A56B,Turkic ,North-west Turkic,Kyrgystan
Tatar [tat],56,49.5,#C2A56B,Turkic ,North-west Turkic,Russia
Turkish [tur],38,31,#C2A56B,Turkic ,South-west Turkic,Turkey
Turkmen [tuk],40,58,#C2A56B,Turkic ,South-west Turkic,Turkmenistan
Tuva [tyv],52,95,#C2A56B,Turkic ,North-east Turkic,Russia
Uighur [uig],40,80,#C2A56B,Turkic ,South-east Turkic,China
Uzbek [uzn],39,66,#EAEDE9,Turkic ,South-east Turkic,Uzbekistan
Yakut [sah],62,130,#C2A56B,Turkic ,North-east Turkic,Russia
Jarawa [anq],11.55,92.7,#A77D2B,Andaman ,,India_Andaman-Nicobars
Onge [oon],10.75,92.5,#A77D2B,Andaman ,,India_Andaman-Nicobars
Andoké [ano],0,-72,#B49149,Andoké ,,Colombia
Anem [anz],-5.667,149,#D2BD91,Anem ,,Papua New Guinea-Bismarcks
Jarawara [jap],-8.1,-67,#B3D1DF,Arawá ,Madi-Madiha,Brazil
Paumarí [pad],-7,-64.5,#619EBD,Arawá ,Paumarí,Brazil
Mapudungun [arn],-36,-67,#E4D8BE,Araucanian ,,Chile
Amuesha [ame],-10,-73,#619EBD,Arawak ,Western Maipuan,Peru
Apurinã [apu],-9,-67,#EAEDE9,Arawak ,Southern Maipuran,Brazil
Arawak [arw],5.64,-56.92,#EAEDE9,Arawak  ,Northern Maipuran,Guyana
Barí [mot],9,-73.5,#E4D8BE,Chibchan ,Core Chibchan,Venezuela
Baure [brg],-15,-64,#EAEDE9,Arawak ,Southern Maipuran,Bolivia
Campa [cni],-12,-74,#B3D1DF,Arawak ,Southern Maipuran,Peru
Garifuna [cab],15.85,-85,#E4D8BE,Arawak ,Northern Maipuran,Honduras
Guajira [guc],12,-72,#E4D8BE,Arawak ,Northern Maipuran,Colombia
Ignaciano [ign],-12.5,-65.5,#B3D1DF,Arawak ,Southern Maipuran,Bolivia
Iranxe [irn],-12.72,-57.98,#D2BD91,Irantxe-Münkü ,,Brazil
Matsigenka [mcb],-12,-70.4,#EAEDE9,Arawak ,Southern Maipuran,Peru
Palikúr [plu],3,-51,#EAEDE9,Arawak ,Eastern Maipuran,Brazil
Resigaro [rgr],-2.5,-71.25,#EAEDE9,Arawak ,Northern Maipuran,Peru
Tariana [tae],0.3,-69.7,#E4D8BE,Arawak ,Northern Maipuran,Brazil
Warekena [gae],2,-65,#B3D1DF,Arawak ,Northern Maipuran,Venezuela
Anindilyagwa [aoi],-14,136.5,#095D91,Macro-Gunwinygu ,East Arnhem,Australia
Pungupungu [wdj],-13.5,130.417,#EAEDE9,Wagaydyic ,Kandjerramalh,Australia
Bunuba [bck],-17.75,125.75,#619EBD,Bunuban ,,Australia
Gooniyandi [gni],-18.5,126.6,#619EBD,Bunuban ,,Australia
Burarra [bvr],-12.25,134.667,#EAEDE9,Macro-Gunwinygu ,Maningrida,Australia
Gurr-goni [gge],-12.25,134.417,#EAEDE9,Macro-Gunwinygu ,Maningrida,Australia
Miriwung [mep],-15.667,129,#B3D1DF,Jarrakan ,,Australia
Kamu [xmu],-13.583,130.833,#EAEDE9,Eastern Daly ,,Australia
Matngele [zml],-13.833,130.417,#EAEDE9,Eastern Daly ,,Australia
Gaagudju [gbu],-12.583,132.833,#EAEDE9,Macro-Gunwinygu ,Gaagudju,Australia
Garawa [gbc],-17.25,137.667,#619EBD,Wanyi-Garrwa ,,Australia
Bininj Gun-Wok [gup],-12.5,133.75,#EAEDE9,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Dalabon [ngk],-14.25,134,#E4D8BE,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Iwaidja [ibd],-11.5,132.667,#619EBD,Iwaidjan ,Central Iwaidjic,Australia
Maung [mph],-11.917,133.5,#EAEDE9,Iwaidjan ,Central Iwaidjic,Australia
Jaminjung [djd],-15.083,130.5,#B3D1DF,Mirndi ,Yirram,Australia
Laragia [lrg],-12.667,130.833,#E4D8BE,Darwin ,,Australia
Limilngan [lmc],-12.5,131.917,#619EBD,Darwin ,,Australia
Manggarayi [mpc],-14.667,133.5,#EAEDE9,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Alawa [alh],-15.75,134.333,#B3D1DF,Macro-Gunwinygu ,Marran,Australia
Mara [mec],-15.1,135.2,#619EBD,Macro-Gunwinygu ,Marran,Australia
Warndarang [wnd],-14.417,135.583,#619EBD,Macro-Gunwinygu ,Marran,Australia
Murrinh-Patha [mwf],-14.667,129.667,#B3D1DF,Southern Daly ,,Australia
Nakkara [nck],-12.117,134.417,#EAEDE9,Macro-Gunwinygu ,Maningrida,Australia
Ndjébbana [djj],-12.167,134.117,#EAEDE9,Macro-Gunwinygu ,Maningrida,Australia
Ngalakgan [nig],-14.5,134.833,#EAEDE9,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Ngandi [nid],-13.5,135,#EAEDE9,Macro-Gunwinygu ,Gunwingyuan proper,Australia
MalakMalak [mpb],-13.417,130.417,#EAEDE9,Northern Daly ,,Australia
Tyeraity [woa],-13,130.333,#EAEDE9,Northern Daly ,,Australia
Nunggubuyu [nuy],-13.75,135.667,#619EBD,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Nyigina [nyh],-18,124.333,#619EBD,Nyulnyul ,East Nyulnyul,Australia
Nyulnyul [nyv],-17,123,#619EBD,Nyulnyul ,West Nyulnyul,Australia
Warrwa [wwr],-17.5,123.5,#619EBD,Nyulnyul ,East Nyulnyul,Australia
Yawuru [ywr],-18,122.5,#619EBD,Nyulnyul ,East Nyulnyul,Australia
Adynyamathanha [adt],-31,139.5,#619EBD,Pama-Nyungan ,Thura-Yura,Australia
Alyawarr [aly],-24.6,134.5,#619EBD,Pama-Nyungan ,Arandic,Australia
Anguthimri [xxx-1],-12.333,141.833,#C2A56B,Pama-Nyungan ,Paman,Australia
Arabana [ard],-28,137,#619EBD,Pama-Nyungan ,Karnic,Australia
Arrernte_Mparntwe [aer],-24,136,#B3D1DF,Pama-Nyungan ,Arandic,Australia
Arrernte_Central [are],-22.85,133.7,#095D91,Pama-Nyungan ,Arandic,Australia
Badimaya [bia],-27.667,119,#619EBD,Pama-Nyungan ,Kardu,Australia
Bandjalang [bdy],-28.75,153,#B3D1DF,Pama-Nyungan ,Yugambeh-Bundjalung,Australia
Bilinara [nbj],-16,131.667,#619EBD,Pama-Nyungan ,Ngumbin-Yapa,Australia
Biri [bzr],-20.5,146.5,#619EBD,Pama-Nyungan ,Greater Maric,Australia
Bularnu [yil],-21.5,137.5,#619EBD,Pama-Nyungan ,Warluwaric,Australia
Tharrkari [dhr],-23.6,115.7,#619EBD,Pama-Nyungan ,Kanyara-Mantharta,Australia
Dharumbal [bjy],-22.75,150,#619EBD,Pama-Nyungan ,Rockhampton,Australia
Diyari [dif],-28,139,#619EBD,Pama-Nyungan ,Karnic,Australia
Djabugay [dyy],-16.65,145.5,#619EBD,Pama-Nyungan ,Paman,Australia
Djambarrpuyngu [djr],-12,135.5,#619EBD,Pama-Nyungan ,Yolngu,Australia
Djapu [duj],-12.667,136,#619EBD,Pama-Nyungan ,Yolngu,Australia
Djaru [ddj],-18.75,128,#619EBD,Pama-Nyungan ,Ngumbin-Yapa,Australia
Djinang [dji],-12.5,134.833,#619EBD,Pama-Nyungan ,Yolngu,Australia
Dyirbal [dbl],-17.583,145.5,#619EBD,Pama-Nyungan ,Dyirbalic,Australia
Bandjalang-Gidabal [bdy-2],-28.25,152,#B3D1DF,Pama-Nyungan ,Yugambeh-Bundjalung,Australia
Gugada [ktd],-30,134,#619EBD,Pama-Nyungan ,Wati,Australia
Gumbaynggir [kgs],-30.4,152.5,#619EBD,Pama-Nyungan ,Gumbaynggiric,Australia
Gureng-Gureng [gnr],-25.25,151,#EAEDE9,Pama-Nyungan ,Waka-Kabic,Australia
Guugu Yimidhirr [kky],-15,144.833,#619EBD,Pama-Nyungan ,Paman,Australia
Kalkatungu [ktg],-21,139.5,#619EBD,Pama-Nyungan ,Kalkatungic,Australia
Karajarri [gbd],-18.5,122.5,#619EBD,Pama-Nyungan ,Marngu,Australia
Kuku Nganhcara [wua],-14.8,141.9,#EAEDE9,Pama-Nyungan ,Paman,Australia
Kuku Yalanji [gvn],-16,145,#619EBD,Pama-Nyungan ,Paman,Australia
Kuuku Ya'u [kuy],-12.583,143.083,#619EBD,Pama-Nyungan ,Paman,Australia
Madimadi [xxx-2],-34.5,143.5,#B3D1DF,Pama-Nyungan ,Kulinic,Australia
Margany [zmc],-26.5,145,#619EBD,Pama-Nyungan ,Greater Maric,Australia
Martuthunira [vma],-21,116.5,#619EBD,Pama-Nyungan ,Ngayarda,Australia
Muruwari [zmu],-29,146.75,#619EBD,Pama-Nyungan ,Muruwari,Australia
Ngaanyatjarra [ntj],-26,125,#619EBD,Pama-Nyungan ,Wati,Australia
Ngadjunmaya [nju],-32,123.5,#619EBD,Pama-Nyungan ,Mirniny,Australia
Ngawun [nxn],-19.5,141.5,#619EBD,Pama-Nyungan ,Mayi,Australia
Ngiyambaa [wyb],-31.75,145.5,#619EBD,Pama-Nyungan ,Wiradhuric,Australia
Nhanda [nha],-27.5,114.75,#619EBD,Pama-Nyungan ,Kardu,Australia
Nyangumarta [nna],-20,121,#619EBD,Pama-Nyungan ,Marngu,Australia
Nyawaygi [nyt],-19,145.9,#619EBD,Pama-Nyungan ,Dyirbalic,Australia
Baagandji [drl],-32,142.533,#619EBD,Pama-Nyungan ,Yarli-Baagandji,Australia
Panyjima [pnw],-22.833,118,#619EBD,Pama-Nyungan ,Ngayarda,Australia
Pitjantjatjara [pjt],-26.833,130,#619EBD,Pama-Nyungan ,Wati,Australia
Pitta-Pitta [pit],-22.9,139.9,#619EBD,Pama-Nyungan ,Karnic,Australia
Ritharngu [rit],-12.833,135.5,#619EBD,Pama-Nyungan ,Yolngu,Australia
Kuuk Thaayorre [thd],-14,142.25,#EAEDE9,Pama-Nyungan ,Paman,Australia
Uradhi [urf],-12,142.25,#B3D1DF,Pama-Nyungan ,Paman,Australia
Wangkumara [nbx],-27.333,143,#619EBD,Pama-Nyungan ,Karnic,Australia
Warlpiri [wbp],-20,132.333,#619EBD,Pama-Nyungan ,Ngumbin-Yapa,Australia
Warluwara [wrb],-22.3,138.9,#619EBD,Pama-Nyungan ,Warluwaric,Australia
Warrgamay [wgy],-18.583,146.167,#619EBD,Pama-Nyungan ,Dyirbalic,Australia
Warrnambool [xxx-3],-38.25,142.5,#EAEDE9,Pama-Nyungan ,Kulinic,Australia
Wathawurrung [xxx-4],-37.5,144,#EAEDE9,Pama-Nyungan ,Kulinic,Australia
Watjarri [wbv],-29,117.25,#619EBD,Pama-Nyungan ,Kardu,Australia
Wembawemba [xxx-5],-36,142,#E4D8BE,Pama-Nyungan ,Kulinic,Australia
Wik Mungkan [wim],-13.667,141.833,#EAEDE9,Pama-Nyungan ,Paman,Australia
Wik Ngathana [wig],-13.917,141.5,#E4D8BE,Pama-Nyungan ,Paman,Australia
Wirangu [wiw],-32,134,#619EBD,Pama-Nyungan ,Thura-Yura,Australia
Yankuntjatjara [kdd],-27.5,132,#619EBD,Pama-Nyungan ,Wati,Australia
Yanyuwa [jao],-15.833,136,#619EBD,Pama-Nyungan ,Warluwaric,Australia
Yaygir [xxx-6],-29.667,153,#B3D1DF,Pama-Nyungan ,Gumbaynggiric,Australia
Yidiny [yii],-17.917,146.09,#619EBD,Pama-Nyungan ,Yidinic,Australia
Yindjibarndi [yij],-21.5,117,#619EBD,Pama-Nyungan ,Ngayarda,Australia
Yingkarta [yia],-24.7,114.5,#619EBD,Pama-Nyungan ,Kardu,Australia
Yir Yoront [yiy],-14.333,142.25,#E4D8BE,Pama-Nyungan ,Paman,Australia
Yuwaalaraay [kld],-29.5,148,#619EBD,Pama-Nyungan ,Wiradhuric,Australia
Rembarrnga [rmb],-12.95,134.583,#E4D8BE,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Ngan'gityemerri [nam],-14.25,130.417,#B3D1DF,Southern Daly ,,Australia
Ngankikurungkurr [nam-2],-14,130.5,#B3D1DF,Southern Daly ,,Australia
Kayardild [gyd],-17.05,139.5,#619EBD,Tangkic ,Southern Tangkic,Australia
Yukulta [gcd],-17.333,138.833,#619EBD,Tangkic ,Southern Tangkic,Australia
Tiwi [tiw],-11.5,131,#B3D1DF,Tiwi ,,Australia
Warray [wrz],-13.167,131.25,#EAEDE9,Macro-Gunwinygu ,Gunwingyuan proper,Australia
Djingili [jig],-17.25,133.833,#619EBD,Mirndi ,Jingulu,Australia
Wambaya [wmb],-18.667,135.75,#619EBD,Mirndi ,Ngurlun,Australia
Maranungku [zmr],-13.5,130,#EAEDE9,Western Daly ,Maranunggu-Ame-Manda,Australia
Ughele [uge],-8.5,157.33,#EAEDE9,Oceanic,Western Oceanic,Solomons
Maringarr [zmt],-14.25,130,#B3D1DF,Western Daly ,Bringen,Australia
Marrithiyel [mfr],-13.833,130,#B3D1DF,Western Daly ,Bringen,Australia
Kwini [gww],-14.333,126.75,#E4D8BE,Worrorran ,Northern Worrorran,Australia
Ngarinyin [ung],-16.25,126.5,#EAEDE9,Worrorran ,Eastern Worrorran,Australia
Worrorra [unp],-15.667,124.667,#EAEDE9,Worrorran ,Western Worrorran,Australia
Wagiman [waq],-14,131.25,#EAEDE9,Wagiman ,,Australia
Wardaman [wrr],-15.5,131,#EAEDE9,Yangman ,,Australia
Semelai [sza],3,102.5,#A77D2B,Austroasiatic ,Aslian,Malaysia
Temiar [tea],4.833,101.333,#824700,Austroasiatic ,Aslian,Malaysia
Brao [brb],14,107.001,#B49149,Austroasiatic ,Bahnaric,Cambodia
Chrau [crw],10.667,107.5,#C2A56B,Austroasiatic ,Bahnaric,Vietnam
Cua [cua],15.167,108.667,#8C5603,Austroasiatic ,Bahnaric,Vietnam
Sapuan [spu],15.333,106.833,#996912,Austroasiatic ,Bahnaric,Laos
Sedang [sed],14.667,108,#A77D2B,Austroasiatic ,Bahnaric,Vietnam
Sre [kpm],11.5,108,#A77D2B,Austroasiatic ,Bahnaric,Vietnam
Stieng [sti],12,107,#E4D8BE,Austroasiatic ,Bahnaric,Vietnam
Katu [ktv],15.833,107.583,#A77D2B,Austroasiatic ,Katuic,Vietnam
Khasi [kha],26,92,#B49149,Austroasiatic ,Khasi-Palaung,India
Khmer [khm],12.05,105.02,#B49149,Austroasiatic ,Khmer,Cambodia
Mon [mnw],15,100,#A77D2B,Austroasiatic ,Mon,Thailand
Bhumij [muw],21.333,86.5,#E4D8BE,Austroasiatic ,Munda,India
Gadaba [gdb],19,83.667,#EAEDE9,Dravidian ,Central Dravidian ,India
Ho [hoc],22,86,#EAEDE9,Austroasiatic ,Munda,India
Kharia [khr],22.5,83.5,#EAEDE9,Austroasiatic ,Munda,India
Korku [kfq],25,78.5,#EAEDE9,Austroasiatic ,Munda,India
Mundari [unr],24,86.167,#EAEDE9,Austroasiatic ,Munda,India
Remo [bfw],18.333,82.333,#E4D8BE,Austroasiatic ,Munda,India
Santali [sat],24.5,87,#C2A56B,Austroasiatic ,Munda,India
Sora [srb],20,84.333,#B49149,Austroasiatic ,Munda,India
Nancowry [ncb],8,93.5,#A77D2B,Austroasiatic ,Nicobar,India_Andaman-Nicobars
Car [caq],9.167,92.75,#996912,Austroasiatic ,Nicobar,India_Andaman-Nicobars
Khmu' [kjg],19,100.75,#C2A56B,Austroasiatic ,Khmuic,Thailand
Mlabri [mra],18.833,101,#C2A56B,Austroasiatic ,Khmuic,Thailand
Palaung [plw],22.667,96.4,#996912,Austroasiatic ,Khasi-Palaung,Myanmar
Vietnamese_Northern [vie],20.25,105.975,#B49149,Austroasiatic ,Vietic,Vietnam
Atayal [tay],24.5,121,#E4D8BE,Austronesian ,Atayalic,Taiwan
Seediq [trv],24.167,121.417,#B3D1DF,Austronesian ,Atayalic,Taiwan
Kadazan [kzj],5.917,117.167,#B3D1DF,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Maanyan [mhy],-2,115,#B3D1DF,Malayo-Polynesian,Barito,Indonesia-Kalimantan
Malagasy [bhr],-20,47,#B3D1DF,Malayo-Polynesian,Barito,Madagascar
Tatana' [txx],5.5,115.5,#B3D1DF,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Timugon [tih],5,116,#B3D1DF,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Alune [alp],-3.167,128.333,#EAEDE9,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Buru [mhs],-3.7,126.4,#EAEDE9,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Kambera [xbr],-9.833,120.5,#E4D8BE,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Lamaholot [slp],-8.25,123,#E4D8BE,Malayo-Polynesian,Timoric,Indonesia-NTT
Larike [alo],-3.783,127.917,#EAEDE9,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Leti [lti],-8.2,127.67,#D2BD91,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Selaru [slu],-8.25,130.917,#EAEDE9,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Manggarai [mqy],-8.667,120.333,#E4D8BE,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Ngadha [nxg],-8.833,121,#EAEDE9,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Nuaulu [nxl],-3.25,129.083,#EAEDE9,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Palu'e [ple],-8.333,121.75,#EAEDE9,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Paulohi [plh],-3.3,128.8,#E4D8BE,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Sawu [hvn],-10.5,122,#E4D8BE,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Tetun [tet],-9.333,125.083,#EAEDE9,Malayo-Polynesian,Timoric,Indonesia-NTT
Tugun [tzn],-7.833,126.667,#EAEDE9,Malayo-Polynesian,Timoric,Indonesia-NTT
Chamorro [cha],13.583,145,#E4D8BE,Malayo-Polynesian,Chamorro,Guam
Roma [rmm],-7.2,128.583,#EAEDE9,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Bikol [bcl],13.333,123.5,#B3D1DF,Malayo-Polynesian,Philippines,Philippines
Cebuano [ceb],10,124,#619EBD,Malayo-Polynesian,Philippines,Philippines
Hiligaynon [hil],10.254,123,#619EBD,Malayo-Polynesian,Philippines,Philippines
Mamanwa [mmn],9.417,125.5,#EAEDE9,Malayo-Polynesian,Philippines,Philippines
Tagalog [tgl],14.75,121,#619EBD,Malayo-Polynesian,Philippines,Philippines
Agta [agt],17.967,121.833,#E4D8BE,Malayo-Polynesian,Philippines,Philippines
Balangao [blw],17.167,120.333,#E4D8BE,Malayo-Polynesian,Philippines,Philippines
Bontok [bnc],17.083,120.917,#B3D1DF,Malayo-Polynesian,Philippines,Philippines
Ifugao_Batad [ifb],16.833,121.083,#EAEDE9,Malayo-Polynesian,Philippines,Philippines
Ilokano [ilo],18.17,120.45,#E4D8BE,Malayo-Polynesian,Philippines,Philippines
Kapampangan [pam],15.333,120.5,#EAEDE9,Malayo-Polynesian,Philippines,Philippines
Pangasinan [pag],15.917,120.333,#B3D1DF,Malayo-Polynesian,Philippines,Philippines
Adzera [azr],-6.417,146.25,#B3D1DF,Oceanic,Western Oceanic,Papua New Guinea
Alaala [nrz],-9,146.667,#EAEDE9,Oceanic,Western Oceanic,Papua New Guinea
Amara [aie],-5.533,148.667,#EAEDE9,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Ambae_West [omb],-15.5,167.75,#EAEDE9,Oceanic,Southern Oceanic,Vanuatu
Anejom [aty],-20.25,169.833,#EAEDE9,Oceanic,Southern Oceanic,Vanuatu
Aribwatsa [laz],-6.667,146.917,#EAEDE9,Oceanic,Western Oceanic,Papua New Guinea
Arop-Lokep [apr],-5.333,147.083,#D2BD91,Oceanic,Western Oceanic,Papua New Guinea
Arosi [aia],-10.333,161.5,#EAEDE9,Oceanic,Southeast Solomonic,Solomons
Atchin [upv],-16,167.333,#C2A56B,Oceanic,Southern Oceanic,Vanuatu
Bali-Vitu [wiv],-4.733,149.283,#EAEDE9,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Banoni [bcm],-6.417,155.25,#EAEDE9,Oceanic,Western Oceanic,Papua New Guinea-Bougainville
Buma [tkw],-11.63,166.83,#EAEDE9,Oceanic,Te Motu,Solomons_East
Cemuhi [cam],-20.833,165,#D2BD91,Oceanic,Southern Oceanic,New Caledonia
Chuukese [chk],7.333,151.75,#B49149,Oceanic,Micronesian,USA Federated States of Micronesia
Drehu [dhv],-21,167.083,#D2BD91,Oceanic,Southern Oceanic,New Caledonia
Sye [erg],-18.92,169.1,#EAEDE9,Oceanic,Southern Oceanic,Vanuatu
