name,latitude,longitude,color,family,subgroup,country
Aputai [apx],-7.888,126.505,#794780,Malayo-Polynesian,Timoric,Indonesia-NTT
Arabana [ard],-28,137,#09A973,Pama-Nyungan,Karnic,Australia
Arabela [arl],-2,-75.17,#854675,Zaparoan,Iquito-Arabela,Peru
Arabic [arb],30,42,#9F8546,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Abéché [ayl-4],13.83,20.83,#A3B04E,Afro-Asiatic,Semitic,Chad
Arabic_Abha [acw-2],18.22,42.51,#AC7752,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Afghanistan [acm-3],36.7,67.12,#976B58,Afro-Asiatic,Semitic,Afghanistan
Arabic_Algerian [arq],36.7,3.1,#6A765A,Afro-Asiatic,Semitic,Algeria
Arabic_Andalusian [xaa],35.767,-5.8,#AC864E,Afro-Asiatic,Semitic,Spain
Arabic_Attuwair [acw-3],29.9,40.1,#9D9C45,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Baghdad [acm-4],33.33,44.38,#A0744B,Afro-Asiatic,Semitic,Iran
Arabic_Bareqi [acw-7],18.93,41.94,#A08149,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Basra [acm],30.5,47.825,#AB9745,Afro-Asiatic,Semitic,Iraq
Arabic_Bukhara [abh],39.76,64.42,#7F6158,Afro-Asiatic,Semitic,Uzbekistan
Arabic_Chad [shu-3],14,19,#A07B64,Afro-Asiatic,Semitic,Chad
Arabic_Chowa [shu-4],12.5,14.5,#9F7167,Afro-Asiatic,Semitic,Nigeria
Arabic_Coastal-Dhofari [acx],20.7,58.2,#AE7654,Afro-Asiatic,Semitic,Oman
Arabic_Cypriot [acy],34.343,33.011,#AE7761,Afro-Asiatic,Semitic,Cyprus
Arabic_Egyptian [arz],30,30,#AC6E5B,Afro-Asiatic,Semitic,Egypt
Arabic_Faifa [jye-3],17.25,43.1,#AC8653,Afro-Asiatic,Semitic,Yemen
Arabic_Fezzan [ayl-3],26.33,13.43,#9C9E3D,Afro-Asiatic,Semitic,Libya
Arabic_Gulf [afb],24,54,#AC8B51,Afro-Asiatic,Semitic,United Arab Emirates
Arabic_Hadhrami_coast [jye-5],14.95,50.34,#9E794F,Afro-Asiatic,Semitic,Yemen
Arabic_Hadhrami_wadi [jye-6],16.05,49,#A37C4E,Afro-Asiatic,Semitic,Yemen
Arabic_Harb [acw],25.81,42.87,#BC8C55,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Hassaniya [mey],16.6,-7.25,#9A9C4C,Afro-Asiatic,Semitic,Mauritania
Arabic_Hejazi [acw-4],21.543,41.173,#B57857,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Hejazi_Al'Ula [acw-5],26.627,37.917,#B37557,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Hejazi_Badr [acw-8],23.78,38.79,#AE7259,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Ilbahariyya [arz-2],28.35,28.93,#A77E4B,Afro-Asiatic,Semitic,Egypt
Arabic_Jijel [ary-3],36.821,5.75,#68725A,Afro-Asiatic,Semitic,Algeria
Arabic_Jordanian [ajp-5],32,36,#BE7F53,Afro-Asiatic,Semitic,Jordan
Arabic_Judeo-Tunisian [ajt],33.87,10.85,#A6984A,Afro-Asiatic,Semitic,Tunisia
Arabic_Khawetna [arb-3],36.42,41.225,#A29848,Afro-Asiatic,Semitic,Turkey
Arabic_Khuzestan [acm-2],31.33,48.69,#B18251,Afro-Asiatic,Semitic,Iran
Arabic_Lebanese [apc-2],33.883,35.502,#794E77,Afro-Asiatic,Semitic,Lebanon
Arabic_Levantine_al-Karak [ajp-10],31.2,35.7,#B4755C,Afro-Asiatic,Semitic,Jordan
Arabic_Levantine_Amman [ajp-9],31.9,35.9,#B4755C,Afro-Asiatic,Semitic,Jordan
Arabic_Levantine_Homs [ajp-7],34.7,36.7,#B1725B,Afro-Asiatic,Semitic,Syria
Arabic_Levantine_Jerusalem [ajp-8],31.8,35.2,#B16A5F,Afro-Asiatic,Semitic,Israel
Arabic_Levantine_Northern_coast [ajp-11],34.9,35.9,#A66D5D,Afro-Asiatic,Semitic,Syria
Arabic_Levantine_Northern_inland [ajp-12],33.1,35.7,#AC715C,Afro-Asiatic,Semitic,Syria
Arabic_Levantine_Outer-south [ajp-14],31.3,34.6,#9B6A5C,Afro-Asiatic,Semitic,Israel
Arabic_Levantine_Southern [ajp-13],31.7,34.9,#9B7754,Afro-Asiatic,Semitic,Israel
Arabic_Libyan [ayl],32,20.25,#BE8855,Afro-Asiatic,Semitic,Libya
Arabic_Libyan_Western [ayl-2],32.5,13,#AB824C,Afro-Asiatic,Semitic,Libya
Arabic_Mardin [apc-3],37.363,40.91,#B38850,Afro-Asiatic,Semitic,Turkey
Arabic_Mauritanian [ary-2],18.083,-15.986,#699A5C,Afro-Asiatic,Semitic,Mauritania
Arabic_Mesopotamian [acm-5],33,44,#A87A49,Afro-Asiatic,Semitic,Israel
Arabic_Moroccan [ary],34,-7,#998943,Afro-Asiatic,Semitic,Morocco
Arabic_Muscat [acx-2],23.63,58.55,#AC8249,Afro-Asiatic,Semitic,Oman
Arabic_Najdi [acw-6],23,45.5,#A77851,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Negev [ajp-15],31.386,34.758,#A98D47,Afro-Asiatic,Semitic,Syria
Arabic_Omani [acx-3],23.589,58.556,#BE8362,Afro-Asiatic,Semitic,Oman
Arabic_Omani_Shawawi [acx-4],22.92,57.79,#AB7B55,Afro-Asiatic,Semitic,Syria
Arabic_Oran [arq-2],35.7,-0.63,#A2894D,Afro-Asiatic,Semitic,Algeria
Arabic_Palestinian_Urban [ajp-3],31.52,34.45,#B17D5D,Afro-Asiatic,Semitic,Palestine
Arabic_Qatari [afb-3],25.3,51.52,#AA8B4F,Afro-Asiatic,Semitic,Qatar
Arabic_Sa'idi [aec],25,32.75,#8D6D4E,Afro-Asiatic,Semitic,Egypt
Arabic_Sason [arb-2],38.333,41.42,#A6905F,Afro-Asiatic,Semitic,Turkey
Arabic_Saudi [ars],24.48,40,#B07455,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Sudanese [apd-2],15.5,32.56,#BA7F58,Afro-Asiatic,Semitic,Sudan
