name,latitude,longitude,color,family,subgroup,country
Tusya [wib],10.9,-4.45,#7977A6,Niger-Kongo,Gur,Burkina Faso
Tutchone [ttm],61.5,-137.5,#3454A2,Dene-Yeniseic,Na-Dene,Canada
Tutelo [tta],37.6,-79.15,#6E585D,Siouan,Western,USA
Tutsa [tvt],26.9,95.6,#809885,Tibeto-Burman,Konyak,India
Tutuba [tmi],-15.58,167.25,#A77D63,Oceanic,,Vanuatu
Tuva [tyv],52,95,#6B5CBB,Turkic,North-east,Russia
Tuvalu [tvl],-10,180,#98855F,Oceanic,Central Pacific,Tuvalu
Tuyuca [tue],0.4,-70.2,#927B66,Tucanoan,East,Colombia
Twampa [udu],10,34,#727999,Nilo-Saharan,Komuz,Sudan
Twana [twa],47.5,-123.5,#615867,Salish,Central,USA
Tweants [twd],52.32,6.77,#656C78,Indo-European,Germanic,Netherlands
Twi [aka-3],5.5,-1.5,#817066,Niger-Kongo,Kwa,Ghana
Tyap [kcg],9.75,8.25,#4C799F,Niger-Kongo,Plateau,Nigeria
Tyeraity [woa],-13,130.333,#C5AE85,Northern Daly,,Australia
Tyurama [tuz],10.76,-5.012,#7B7B80,Niger-Kongo,Gur,Burkina Faso
Tz'utujil [tzj],14.5,-91.25,#8E4E98,Mayan,Quiche-Mam,Guatemala
Tzeltal_Aguacatenango [tzh],16.42,-92.5,#864793,Mayan,Chol-Tzeltal,Mexico
Tzotzil [tzc],16.7,-92.7,#764B72,Mayan,Chol-Tzeltal,Mexico
Tzotzil_Chalchihuitan [tzu],16.97,-92.65,#856073,Mayan,Chol-Tzeltal,Mexico
U [xxx-61],22.6,101.7,#4FB78E,Austroasiatic,Palaungic,China
Uab Meto [aoz],-9.67,124.25,#98586E,Malayo-Polynesian,Timoric,Indonesia
Uare [ksj],-9.75,147.58,#965758,Trans New Guinea,Southeast,Papua New Guinea
Ubir [ubr],-9.59,149.4,#956675,Oceanic,Western Oceanic,Papua New Guinea
Ubykh [uby],43.6,39.73,#4B458D,North-west Caucasus,Circassian,Russia
Udi [udi],41.08,47.47,#4B4394,Nakh-Daghestanian,Lezgic,Azerbaijan
Udihe [ude],47.667,136.25,#708FA8,Tungusic,North,Russia
Udmurt [udm],56.83,53.19,#7373A6,Uralic,Permic,Russia
Uduk [udu],8.2,34.4,#64A1AF,Nilo-Saharan,Komuz,Somalia
Ughele [uge],-8.5,157.33,#867290,Oceanic,,Solomons
Ugong [ugo],14.5,99.9,#55BF85,Tibeto-Burman,Lolo-Burmese,Thailand
Uighur [uig],40,80,#6253AF,Turkic,South-east,China
Ukrainian [ukr],50,32,#5C5A88,Indo-European,Balto-Slavic,Ukraine
Ukwuani [ukw],5.942,6.505,#58798C,Niger-Kongo,Igboid,Nigeria
Ulithian [uli],9.97,139.67,#9B7675,Oceanic,,USA Federated States of Micronesia
Ulwa [sum-2],13,-83.8,#A18796,Misumalpan,,Nicaragua
Uma [ppk],-1.75,119.917,#8D7E6C,Malayo-Polynesian,Celebic,Indonesia
Umanakaina [gdn],-9.83,149.67,#AE5F62,Trans New Guinea,Southeast,Papua New Guinea
Umatilla [uma],43.38,-118.75,#6C405E,Sahaptian,,USA
Umbugarla [umr],-13.33,132.25,#CFAFA2,Darwin,,Australia
UMbundu [umb],-11.5,15,#7F9F6B,Niger-Kongo,Bantoid,Angola
UMbundu-2 [umb-2],-12.1,15.072,#867E6C,Niger-Kongo,Bantoid,Angola
Umbuykamu [umg],-14,143.5,#94ABAC,Pama-Nyungan,,Australia
Umotina [umo],-15.251,-57.309,#976364,Macro-Je,Bororo,Brazil
Umpila [ump],-13.08,143.5,#C6AE7C,Pama-Nyungan,,Australia
Una [mtg],-4.667,140,#93875D,Trans New Guinea,Mek,Indonesia
Unaaliq [esu-3],63.478,-162.04,#926F82,Eskimo-Aleut,Eskimo,USA
Unami Delaware [unm-2],39.95,-75.15,#8D6A83,Algic,Algonquian,USA
Unua [onu],-16.25,167.55,#958374,Oceanic,,Vanuatu
Uon_Njuñ_Rolom [mng],12.167,108.417,#8DADA8,Austroasiatic,Bahnaric,Vietnam
Upper Carniolan [slv-27],46.29,14.2,#55498F,Indo-European,Balto-Slavic,Slovenia
Upper Savinja [slv-26],46.33,14.83,#564998,Indo-European,Balto-Slavic,Slovenia
Ura [ryn],28.415,129.59,#8A6358,Japonic,Ryukyuan,Japan
Ura [uro],-4.48,152.04,#A49D86,Baining,,Papua New Guinea
Ura [uur],-18.8,168.833,#8C8567,Oceanic,Southern Oceanic,Vanuatu
Uradhi [urf],-12,142.25,#C7B6A6,Pama-Nyungan,North Cape York,Australia
Urak_Lawoi [urk],7.25,99.25,#85A2B1,Malayo-Polynesian,Malayo-Sumbawan,Thailand
Urarina [ura],-4,-75,#895587,Urarina,,Peru
Urat [urt],-3.669,142.897,#848485,Torricelli,Wapei,Papua New Guinea
Urdu [urd],29,71,#5549D8,Indo-European,Indo-Iranian,Pakistan
Urdu_Dakhini [urd-2],18.67,78.09,#5E63BD,Indo-European,Indo-Iranian,India
Urhobo [urh],5.742,5.993,#5C848C,Niger-Kongo,Edoid,Nigeria
Uri [uvh],-6.5,146.58,#9F8294,Trans New Guinea,Finisterre-Huon,Papua New Guinea
Urim [uri],-3.67,142.67,#A98874,Torricelli,Urim,Papua New Guinea
Uripiv [upv-2],-16,167.33,#998D7B,Oceanic,,Vanuatu
Urningangk [urc],-13,133.33,#CCB491,Giimbiyu,,Australia
Uru [ure],-16.62,-68.96,#96438A,Uru-Chipaya,,Bolivia
Uru-Eu-Wau-Wau [urz],-11.133725,-63.750167,#A57681,Tupi,Tupi-Guarani,Brazil
Uruangnirin [urn],-3.5,132.833,#A1616A,Malayo-Polynesian,North Bomberai,Indonesia
Uruava [urv],-6.15,155.6,#A47875,Oceanic,,Papua New Guinea
Urubu-Kaapor [urb],-2,-47,#998855,Tupi,Tupi-Guarani,Brazil
Urum [uum],48,37.75,#5D7BA7,Turkic,Urum,Ukraine
Urumqi [cmn-20],43.825,87.6,#46C148,Tibeto-Burman,Sinitic,China
Usan [wnu],-4.833,145.333,#A5835A,Trans New Guinea,Madang,Papua New Guinea
Usarufa [usa],-6.5,146.083,#A97047,Trans New Guinea,Kainantu,Papua New Guinea
Uspantec [usp],15.35,-90.87,#6C5E77,Mayan,Quiche-Mam,Guatemala
Ute [ute],39,-109,#84768D,Uto-Aztecan,North,USA
Utoro [nix],11.089,30.612,#95B490,Kordofanian,Heiban,Sudan
Uvea_East [wls],-13.5,-176.5,#978D52,Oceanic,,French Polynesia
Uvea_West [uve],-20.33,166.5,#99857D,Oceanic,,New Caledonia
Uw Cuwa [tuf],6.658,-72.563,#9C4667,Chibchan,East,Colombia
Uzbek [uzn],39,66,#7E48B3,Turkic,South-east,Uzbekistan
V'ënen_Taut [nmb],-16.083,167.25,#A56164,Oceanic,Southern Oceanic,Vanuatu
Va-En [enc],22.67,106,#5DB581,Tai-Kadai,North,Myanmar
Vaagri Boli [vaa],27,74.8,#6B68C2,Indo-European,Indo-Iranian,India
Vaghua [tva],-6.67,156.5,#937D73,Oceanic,,Solomons
Vai [vai],7.3,-10.55,#7C997E,Mande,Western,Liberia
Vaiphei [vap],24.33,93.68,#55AC5A,Tibeto-Burman,Kuki-Chin-Naga,India
Vaitupu [tvl-3],-7.49,178.68,#A08B58,Oceanic,,Tuvalu
Valencian [cat-2],39.5,-0.75,#6D8299,Indo-European,Romance,Spain
Valman [van],-3.25,142.5,#B18E93,Torricelli,Wapei,Papua New Guinea
