name,latitude,longitude,color,family,subgroup,country
Kune [gup-4],-13.5,133.25,#EDEAE0,Macro-Gunwinygu,Gunwingyuan proper,N Australia
Kungarakany [ggk],-13,131,#EDE7DA,Macro-Gunwinygu,Kungerakan,N Australia
Kungardutji [xwk],-27.58,142.45,#E6ECEC,Pama-Nyungan,Karnic,S Australia
Kunge [kkn],21.64,100.28,#BA9A59,Austroasiatic,Palaungic,Southeast Asia-mainland
Kungkari [kgl],-22.8,144,#EAEDE9,Pama-Nyungan,Pirriya-Kungkari,S Australia
Kunigami [xug-3],27.371,128.571,#A27622,Japonic,Ryukyuan,N Coast Asia
Kunimaipa [kup],-8.083,146.917,#EDEAE0,Trans New Guinea,Goilala,S New Guinea
Kunindirri [wrk],-17.45,137.72,#EAEDE9,Wanyi-Garrwa,Wanyi-Garrwa,N Australia
Kuninjku [gup-3],-12.5,134.05,#EAEDE9,Macro-Gunwinygu,Gunwingyuan proper,N Australia
Kunjen [kjn],-16.5,142,#EDEAE0,Pama-Nyungan,Paman,N Australia
Kunshan [wuu-64],31.39,120.98,#A88030,Tibeto-Burman,Wu,Southeast Asia-mainland
Kunyi [njx],-3.7,12.52,#B28E44,Niger-Kongo,Zone H10,S Africa
Kunza [kuz-2],-23.11,-69.1,#5496B7,Atacameño,Atacameño,Andean
Kuo [xuo-2],8,15.5,#C9B07D,Niger-Kongo,Mbum-Day,African Savannah
Kuot [kto],-3.083,151.5,#E9E0CD,Kuot,Kuot,N Coast New Guinea
Kupang Malay [mkn],-10.18,123.58,#ECE4D3,Austronesian,Malayic,Southeast Asia-Island
Kupia [ori-2],16.47,79.52,#E6ECEC,Indo-European,Indo-Iranian,Indic
Kuranko [knk],9.49,-10.61,#C1A467,Mande,Western Mande,African Savannah
Kurbet [rmt-2],35.125,33.942,#E2D4B7,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish [kur],36,44,#4C90B3,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Akre [kmr-3],36.74,43.89,#4C90B3,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Amadiye-Zakho [kmr-4],37.09,43.49,#3C86AC,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Arbil [ckb-6],36.19,44,#64A1BE,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Bingird-Pizhdar [ckb-5],34.61,45.31,#64A1BE,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Bitlis [kmr-5],38.4,42.11,#5496B7,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Iranian-Central [ckb-2],35.31,46.99,#2777A2,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Laki [lki],34.01,47.94,#85B5CC,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Southern [sdh],33.63,45.5,#6DA6C2,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Suleimaniye [ckb-3],35.56,45.44,#64A1BE,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Surchi [kmr-2],36.31,44.15,#6DA6C2,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurdish_Warmawa [ckb-4],35.32,47,#95BED3,Indo-European,Indo-Iranian,Greater Mesopotamia
Kuria [kuj],-1.345,34.383,#9F711B,Niger-Kongo,Zone E40,S Africa
Kurichiya [kfh],11.82,75.52,#E9E0CD,Dravidian,South Dravidian,Indic
Kurmali Thar [kyw],25.92,87.33,#EDEAE0,Indo-European,Indo-Iranian,Indic
Kurmanji [kmr],38,42,#2E7CA5,Indo-European,Indo-Iranian,Greater Mesopotamia
Kurmuk [bdi],10.55,34.28,#B5924B,Nilo-Saharan,Luo-Burun,Greater Abyssinia
Kuroshima [rys-3],24.235,124.01,#C1A467,Japonic,Ryukyuan,N Coast Asia
Kurrama [vku],-22.21,117.51,#E2EBEC,Pama-Nyungan,Ngayarda,S Australia
Kurripako [kpc],1.824,-69.278,#D5E4EB,Arawak,Northern Maipuran,NE South America
Kurti [ktm],-1.989,147.048,#E9E0CD,Austronesian,Admiralties,N Coast New Guinea
Kurtjar [gdj],-16.5,141,#EAEDE9,Pama-Nyungan,Paman,N Australia
Kurtöp [xkz],27.83,91,#D2BD92,Tibeto-Burman,East Bodish,Indic
Kuruáya [kyr],-7.560319,-55.69415,#EAEDE9,Tupian,Munduruku,NE South America
Kurudu [kjr],-1.83,137,#EDEAE0,Austronesian,South Halmahera-West New Guinea,N Coast New Guinea
Kurukh [kxl-3],23.35,85.33,#D5E4EB,Dravidian,North Dravidian,Indic
Kurumba [kfi],11.784,76.2,#E7DCC5,Dravidian,South Dravidian,Indic
Kurumba [kfz-2],14.1,-1.63,#ECE4D3,Niger-Kongo,Gur,African Savannah
Kurumba_Jennu [xuj-2],11.504,76.579,#EAEDE9,Dravidian,South Dravidian,Indic
Kurux [kxl],26.5,87.35,#D5E4EB,Dravidian,North Dravidian,Indic
Kusaal [kus],10.891,-0.363,#B5924B,Niger-Kongo,Gur,African Savannah
Kusaghe [ksg],-8,157.42,#EDEAE0,Austronesian,Meso-Melanesian,Oceania
Kuskokwim [esu-4],61.7,-157.165,#B6D3E1,Eskimo-Aleut,Eskimo,Alaska-Oregon
Kusunda [kgg],28.33,83.1,#E2D4B7,Kusunda,Kusunda,Indic
Kutai Malay [vkt],-0.3,116.53,#D8C6A0,Austronesian,Malayic,Southeast Asia-Island
Kuteb [kub],7.157,10.072,#B5924B,Niger-Kongo,Jukkunoid,African Savannah
Kutenai [kut],49.5,-116,#1A6D9C,Kutenai,Kutenai,Basin and Plains
Kutep [kub-2],7.85,9.78,#AF893D,Niger-Kongo,Jukkunoid,African Savannah
Kuthant [xut],-17,141.33,#EAEDE9,Pama-Nyungan,Paman,N Australia
Kuturmi [khj],10.15,7.97,#B5924B,Niger-Kongo,Plateau,African Savannah
Kuuk Thaayorre [thd],-14,142.25,#EDEAE0,Pama-Nyungan,Paman,N Australia
Kuuku Ya'u [kuy],-12.583,143.083,#C6DCE7,Pama-Nyungan,Paman,N Australia
Kuvi [kxv],18.75,82.667,#D5E4EB,Dravidian,South-Central Dravidian,Indic
Kuy [kdt],14.833,103.917,#C1A467,Austroasiatic,Katuic,Southeast Asia-mainland
Kuy_Cambodia [kdt-8],13.981,104.981,#C4A86E,Austroasiatic,Katuic,Southeast Asia-mainland
Kuyonon [cyo],10.32,119.3,#EDEAE0,Austronesian,Philippines,Southeast Asia-Island
Kuyubi [xxx-76],-11.75,-64,#5D9CBB,Chapacura,More-Waric,NE South America
Kuyunon [cyo-2],10.841,121.038,#EDECE5,Austronesian,Philippines,Southeast Asia-Island
Kven [fkv],69.27,19.96,#DCCBA7,Uralic,Finnic,Inner Asia
Kw'adza [wka],-3.95,35.3,#5496B7,Afro-Asiatic,South Cushitic,S Africa
Kwadi [kwz],-15,14.5,#DCCBA7,Khoe,Kwadi,S Africa
Kwai [gmb],-8.748,161.025,#DCE8ED,Austronesian,Southeast Solomonic,Oceania
Kwaio [kwd],-8.917,161.083,#EDE7DA,Austronesian,Southeast Solomonic,Oceania
Kwakum [kwu],4.24,13.45,#A88030,Niger-Kongo,Zone A90,African Savannah
Kwakum-Dimako [kwu-4],4.38,13.58,#A88030,Niger-Kongo,Zone A90,African Savannah
Kwakum-Til [kwu-2],4.45,13.62,#A57B29,Niger-Kongo,Zone A90,African Savannah
Kwakw'ala [kwk],51,-127,#034984,Wakashan,North Wakashan,Alaska-Oregon
Kwale [ksj],-9.698,147.725,#E6ECEC,Southeast Papuan,Kwalean,S New Guinea
Kwama [kmq-2],9.51,34.25,#D5E4EB,Nilo-Saharan,Gwama,Greater Abyssinia
Kwambi [kwm],-18.5,17,#D5E4EB,Niger-Kongo,Zone R20,S Africa
Kwamera [tnk],-19.649,169.445,#EDEAE0,Austronesian,Southern Oceanic,Oceania
Kwami [ktf],-1.54,27.46,#EDEAE0,Niger-Kongo,Zone D20,S Africa
Kwang [bij],9.66,9.56,#CDB583,Niger-Kongo,Plateau,African Savannah
