name,latitude,longitude,color,family,subgroup,country
Iraqw [irk],-3.5,35,#848B84,Afro-Asiatic,Cushitic,Tanzania
Angas [anc],9.75,8.75,#D3AA8C,Afro-Asiatic,Chadic,Nigeria
Goemai [ank],8.67,9.75,#C4A798,Afro-Asiatic,Chadic,Nigeria
Hausa [hau],12,7,#B97387,Afro-Asiatic,Chadic,Nigeria
Kanakuru [kna],10,12,#B37E99,Afro-Asiatic,Chadic,Nigeria
Miya [mkf],11,10,#BF789C,Afro-Asiatic,Chadic,Nigeria
Ngizim [ngi],12.08,10.92,#917A8D,Afro-Asiatic,Chadic,Nigeria
Pa'a [pqa],11,9.25,#A27599,Afro-Asiatic,Chadic,Nigeria
Pero [pip],9.58,11,#B18196,Afro-Asiatic,Chadic,Nigeria
Ainu [ain],43.5,142,#856592,Ainu,,Japan
Qawésqar [alc],-50,-75,#6FA474,Alaculufan,,Chile
Blackfoot [bla],50,-112.67,#6C319F,Algic,Algonquian,Canada
Cree_Woods [cwd],57.5,-100.5,#852F80,Algic,Algonquian,Canada
Cree_Plains [crk],54,-116,#852F7E,Algic,Algonquian,Canada
Massachusetts [wam],42.5,-71,#7C2F8B,Algic,Algonquian,USA
Menominee [mez],45.5,-88.33,#7A2C99,Algic,Algonquian,USA
Montagnais [moe],52,-65,#7C3F9A,Algic,Algonquian,Canada
Ojibwe [ojg],49,-92.5,#911D76,Algic,Algonquian,Canada
Passamaquoddy-Maliseet [pqm],45,-67,#823185,Algic,Algonquian,USA
Wiyot [wiy],40.83,-124.17,#745089,Algic,Wiyot,USA
Yurok [yur],41.33,-124,#897372,Algic,Yurok,USA
Buryat [bxm],52,108,#42965F,Mongolic,Core Mongolic,Russia
Dagur [dta],48,124,#5F9E59,Mongolic,Core Mongolic,China
Kalmyk [xal],45,47,#4E9D60,Mongolic,Core Mongolic,Russia
Khalkha [khk],47,108,#5AAC4C,Mongolic,Core Mongolic,Mongolia
Mongguor [mjg],36,102,#569E5E,Mongolic,Core Mongolic,China
Moghol [mhj],35,62,#5A9959,Mongolic,Core Mongolic,Afghanistan
Mongolian [mon],50,104,#49A561,Mongolic,Core Mongolic,Mongolia
Ordos [mvf],39,109,#489A63,Mongolic,Core Mongolic,China
Even [eve],68,130,#4A8D61,Tungusic,North Tungusic,Russia
Evenki [evn],57,105,#458B56,Tungusic,North Tungusic,Russia
Manchu [mnc],45,125,#47975D,Tungusic,South Tungusic,China
Nanai [gld],49.5,137,#4A9761,Tungusic,South Tungusic,Russia
Orok [oaa],51.25,143.5,#48985D,Tungusic,South Tungusic,Russia
Udihe [ude],47.667,136.25,#509561,Tungusic,Transitional Tungusic,Russia
Azeri [azb],40.67,47.75,#4EA15F,Turkic,South-west Turkic,Azerbaijan
Azerbaijani [azj],40.5,48.5,#50A55E,Turkic,South-west Turkic,Azerbaijan
Bashkir [bak],53,58,#58A25F,Turkic,North-west Turkic,Russia
Chuvash [chv],55.5,47.5,#489C60,Turkic,Oghur,Russia
Turkish_Crimean [crh],45,34.083,#439054,Turkic,North-west Turkic,Ukraine
Karachay-Balkar [krc],44,42,#4EA15D,Turkic,North-west Turkic,Russia
Karakalpak [kaa],43,60,#4BA25D,Turkic,North-west Turkic,Uzbekistan
Khakas [kjh],53,90,#479D5A,Turkic,North-east Turkic,Russia
Khalaj [klj],35,50,#5F9F60,Turkic,South-west Turkic,Iran
Kyrgyz [kir],42,75,#439B5A,Turkic,North-west Turkic,Kyrgystan
Tatar [tat],56,49.5,#579A5B,Turkic,North-west Turkic,Russia
Turkish [tur],38,31,#468D4C,Turkic,South-west Turkic,Turkey
Turkmen [tuk],40,58,#4AA362,Turkic,South-west Turkic,Turkmenistan
Tuva [tyv],52,95,#4A9D5C,Turkic,North-east Turkic,Russia
Uighur [uig],40,80,#459958,Turkic,South-east Turkic,China
Uzbek [uzn],39,66,#559B5D,Turkic,South-east Turkic,Uzbekistan
Yakut [sah],62,130,#4BA265,Turkic,North-east Turkic,Russia
Jarawa [anq],11.167,92.5,#599A7C,Andaman,,India_Andaman-Nicobars
Onge [oon],10.75,92.5,#5FA176,Andaman,,India_Andaman-Nicobars
Andoké [ano],0,-72,#557772,Andoké,,Colombia
Anem [anz],-5.667,149,#BD8BBE,Anem,,Papua New Guinea-Bismarcks
Jarawara [jap],-8.1,-67,#4E728D,Arawá,Madi-Madiha,Brazil
Paumarí [pad],-7,-64.5,#832A61,Arawá,Paumarí,Brazil
Mapudungun [arn],-36,-67,#7D4555,Araucanian,,Chile
Amuesha [ame],-10,-73,#83276A,Arawak,Western Maipuan,Peru
Apurinã [apu],-9,-67,#9A669E,Arawak,Southern Maipuran,Brazil
Arawak [arw],5.64,-56.92,#807591,Arawak,Northern Maipuran,Guyana
Barí [mot],9,-73.5,#7481A1,Chibchan,Core Chibchan,Venezuela
Baure [brg],-15,-64,#A93A60,Arawak,Southern Maipuran,Bolivia
Campa [cni],-12,-74,#874274,Arawak,Southern Maipuran,Peru
Garifuna [cab],15.85,-85,#CB2E6A,Arawak,Northern Maipuran,Honduras
Guajira [guc],12,-72,#C22E74,Arawak,Northern Maipuran,Colombia
Ignaciano [ign],-12.5,-65.5,#BF2A6F,Arawak,Southern Maipuran,Bolivia
Iranxe [irn],-12.72,-57.98,#5B8BAC,Irantxe-Münkü,,Brazil
Matsigenka [mcb],-12,-70.4,#952F6F,Arawak,Southern Maipuran,Peru
Palikúr [plu],3,-51,#AE7184,Arawak,Eastern Maipuran,Brazil
Resigaro [rgr],-2.5,-71.25,#65846D,Arawak,Northern Maipuran,Peru
Tariana [tae],0.3,-69.7,#4E7E82,Arawak,Northern Maipuran,Brazil
Warekena [gae],2,-65,#886D7F,Arawak,Northern Maipuran,Venezuela
Anindilyagwa [aoi],-14,136.5,#811984,Macro-Gunwinygu,East Arnhem,Australia
Pungupungu [wdj],-13.5,130.417,#A4849F,Wagaydyic,Kandjerramalh,Australia
Bunuba [bck],-17.75,125.75,#7E5F75,Bunuban,,Australia
Gooniyandi [gni],-18.5,126.6,#816E7F,Bunuban,,Australia
Burarra [bvr],-12.25,134.667,#726AA9,Macro-Gunwinygu,Maningrida,Australia
Gurr-goni [gge],-12.25,134.417,#8E70BC,Macro-Gunwinygu,Maningrida,Australia
Miriwung [mep],-15.667,129,#665B93,Jarrakan,,Australia
Kamu [xmu],-13.583,130.833,#7271AE,Eastern Daly,,Australia
Matngele [zml],-13.833,130.417,#8E80B0,Eastern Daly,,Australia
Gaagudju [gbu],-12.583,132.833,#7844D2,Macro-Gunwinygu,Gaagudju,Australia
Garawa [gbc],-17.25,137.667,#9B5E31,Wanyi-Garrwa,,Australia
Bininj Gun-Wok [gup],-12.5,133.75,#904BAA,Macro-Gunwinygu,Gunwingyuan proper,Australia
Dalabon [ngk],-14.25,134,#75539C,Macro-Gunwinygu,Gunwingyuan proper,Australia
Iwaidja [ibd],-11.5,132.667,#9659A4,Iwaidjan,Central Iwaidjic,Australia
Maung [mph],-11.917,133.5,#A5659A,Iwaidjan,Central Iwaidjic,Australia
Jaminjung [djd],-15.083,130.5,#57538C,Mirndi,Yirram,Australia
Laragia [lrg],-12.667,130.833,#7554B7,Darwin,,Australia
Limilngan [lmc],-12.5,131.917,#866BC6,Darwin,,Australia
Manggarayi [mpc],-14.667,133.5,#796586,Macro-Gunwinygu,Gunwingyuan proper,Australia
Alawa [alh],-15.75,134.333,#757276,Macro-Gunwinygu,Marran,Australia
Mara [mec],-15.1,135.2,#8D48B1,Macro-Gunwinygu,Marran,Australia
Warndarang [wnd],-14.417,135.583,#8361A0,Macro-Gunwinygu,Marran,Australia
Murrinh-Patha [mwf],-14.667,129.667,#8460AD,Southern Daly,,Australia
Nakkara [nck],-12.117,134.417,#805DB7,Macro-Gunwinygu,Maningrida,Australia
Ndjébbana [djj],-12.167,134.117,#7A50C5,Macro-Gunwinygu,Maningrida,Australia
Ngalakgan [nig],-14.5,134.833,#6B49A4,Macro-Gunwinygu,Gunwingyuan proper,Australia
Ngandi [nid],-13.5,135,#54278B,Macro-Gunwinygu,Gunwingyuan proper,Australia
MalakMalak [mpb],-13.417,130.417,#818C9A,Northern Daly,,Australia
Tyeraity [woa],-13,130.333,#7F6FB3,Northern Daly,,Australia
Nunggubuyu [nuy],-13.75,135.667,#662EB4,Macro-Gunwinygu,Gunwingyuan proper,Australia
Nyigina [nyh],-18,124.333,#926070,Nyulnyul,East Nyulnyul,Australia
Nyulnyul [nyv],-17,123,#903465,Nyulnyul,West Nyulnyul,Australia
Warrwa [wwr],-17.5,123.5,#774D79,Nyulnyul,East Nyulnyul,Australia
Yawuru [ywr],-18,122.5,#72465F,Nyulnyul,East Nyulnyul,Australia
Adynyamathanha [adt],-31,139.5,#6E8D56,Pama-Nyungan,Thura-Yura,Australia
Alyawarr [aly],-24.6,134.5,#7A9759,Pama-Nyungan,Arandic,Australia
Anguthimri [xxx-3],-12.333,141.833,#62B162,Pama-Nyungan,Paman,Australia
Arabana [ard],-28,137,#619154,Pama-Nyungan,Karnic,Australia
Arrernte_Mparntwe [aer],-24,136,#6F9F65,Pama-Nyungan,Arandic,Australia
Arrernte_Central [are],-22.85,133.7,#72AC60,Pama-Nyungan,Arandic,Australia
Badimaya [bia],-27.667,119,#6BB057,Pama-Nyungan,Kardu,Australia
Bandjalang [bdy],-28.75,153,#6DA759,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Bilinara [nbj],-16,131.667,#899651,Pama-Nyungan,Ngumbin-Yapa,Australia
Biri [bzr],-20.5,146.5,#63956C,Pama-Nyungan,Greater Maric,Australia
Bularnu [yil],-21.5,137.5,#83A148,Pama-Nyungan,Warluwaric,Australia
Tharrkari [dhr],-23.6,115.7,#78B154,Pama-Nyungan,Kanyara-Mantharta,Australia
Dharumbal [bjy],-22.75,150,#73A84D,Pama-Nyungan,Rockhampton,Australia
Diyari [dif],-28,139,#668A59,Pama-Nyungan,Karnic,Australia
Djabugay [dyy],-16.65,145.5,#6C9958,Pama-Nyungan,Paman,Australia
Djambarrpuyngu [djr],-12,135.5,#7D9A5A,Pama-Nyungan,Yolngu,Australia
Djapu [duj],-12.667,136,#808546,Pama-Nyungan,Yolngu,Australia
Djaru [ddj],-18.75,128,#7FA267,Pama-Nyungan,Ngumbin-Yapa,Australia
Djinang [dji],-12.5,134.833,#6DA45A,Pama-Nyungan,Yolngu,Australia
Dyirbal [dbl],-17.583,145.5,#6D9568,Pama-Nyungan,Dyirbalic,Australia
Bandjalang-Gidabal [bdy-3],-28.25,152,#78A258,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Gugada [ktd],-30,134,#67BA62,Pama-Nyungan,Wati,Australia
Gumbaynggir [kgs],-30.4,152.5,#72894E,Pama-Nyungan,Gumbaynggiric,Australia
Gureng Gureng [gnr],-25.25,151,#84BA61,Pama-Nyungan,Waka-Kabic,Australia
Guugu Yimidhirr [kky],-15,144.833,#6FA95B,Pama-Nyungan,Paman,Australia
Kalkatungu [ktg],-21,139.5,#5D6260,Pama-Nyungan,Kalkatungic,Australia
Karajarri [gbd],-18.5,122.5,#7AAD60,Pama-Nyungan,Marngu,Australia
Kuku Nganhcara [wua],-14.8,141.9,#81A869,Pama-Nyungan,Paman,Australia
Kuku Yalanji [gvn],-16,145,#79A24D,Pama-Nyungan,Paman,Australia
Kuuku-Ya'u [kuy],-12.583,143.083,#7BBE65,Pama-Nyungan,Paman,Australia
Madimadi [xxx-18],-34.5,143.5,#868250,Pama-Nyungan,Kulinic,Australia
Margany [zmc],-26.5,145,#6C9349,Pama-Nyungan,Greater Maric,Australia
Martuthunira [vma],-21,116.5,#7E9251,Pama-Nyungan,Ngayarda,Australia
Muruwari [zmu],-29,146.75,#6B7C55,Pama-Nyungan,Muruwari,Australia
Ngaanyatjarra [ntj],-26,125,#539B82,Pama-Nyungan,Wati,Australia
Ngadjunmaya [nju],-32,123.5,#73B766,Pama-Nyungan,Mirniny,Australia
Ngawun [nxn],-19.5,141.5,#8D9E46,Pama-Nyungan,Mayi,Australia
Ngiyambaa [wyb],-31.75,145.5,#6A7561,Pama-Nyungan,Wiradhuric,Australia
Nhanda [nha],-27.5,114.75,#74A652,Pama-Nyungan,Kardu,Australia
Nyangumarta [nna],-20,121,#768459,Pama-Nyungan,Marngu,Australia
Nyawaygi [nyt],-19,145.9,#7AA25B,Pama-Nyungan,Dyirbalic,Australia
Baagandji [drl],-32,142.533,#61695A,Pama-Nyungan,Yarli-Baagandji,Australia
Panyjima [pnw],-22.833,118,#6BA55B,Pama-Nyungan,Ngayarda,Australia
Pitjantjatjara [pjt],-26.833,130,#569B88,Pama-Nyungan,Wati,Australia
Pitta-Pitta [pit],-22.9,139.9,#657954,Pama-Nyungan,Karnic,Australia
Ritharngu [rit],-12.833,135.5,#636071,Pama-Nyungan,Yolngu,Australia
Kuuk Thaayorre [thd],-14,142.25,#7C9E68,Pama-Nyungan,Paman,Australia
Uradhi [urf],-12,142.25,#74B057,Pama-Nyungan,Paman,Australia
Wangkumara [nbx],-27.333,143,#6E9C50,Pama-Nyungan,Karnic,Australia
Warlpiri [wbp],-20,132.333,#667B6E,Pama-Nyungan,Ngumbin-Yapa,Australia
Warluwara [wrb],-22.3,138.9,#7A8C46,Pama-Nyungan,Warluwaric,Australia
Warrgamay [wgy],-18.583,146.167,#6B9755,Pama-Nyungan,Dyirbalic,Australia
Warrnambool [xxx-31],-38.25,142.5,#83503D,Pama-Nyungan,Kulinic,Australia
Wathawurrung [xxx-32],-37.5,144,#7A4E54,Pama-Nyungan,Kulinic,Australia
Watjarri [wbv],-29,117.25,#6BA664,Pama-Nyungan,Kardu,Australia
Wembawemba [xxx-33],-36,142,#854047,Pama-Nyungan,Kulinic,Australia
Wik Mungkan [wim],-13.667,141.833,#6AA064,Pama-Nyungan,Paman,Australia
Wik Ngathana [wig],-13.917,141.5,#7EC26C,Pama-Nyungan,Paman,Australia
Wirangu [wiw],-32,134,#6B9B6A,Pama-Nyungan,Thura-Yura,Australia
Yankuntjatjara [kdd],-27.5,132,#549E80,Pama-Nyungan,Wati,Australia
Yanyuwa [jao],-15.833,136,#5D6A6E,Pama-Nyungan,Warluwaric,Australia
Yaygir [xxx-36],-29.667,153,#6CAB58,Pama-Nyungan,Gumbaynggiric,Australia
Yidiny [yii],-17.917,146.09,#6B8C67,Pama-Nyungan,Yidinic,Australia
Yindjibarndi [yij],-21.5,117,#8D8B4F,Pama-Nyungan,Ngayarda,Australia
Yingkarta [yia],-24.7,114.5,#6C9261,Pama-Nyungan,Kardu,Australia
Yir Yoront [yiy],-14.333,142.25,#6AA951,Pama-Nyungan,Paman,Australia
Yuwaalaraay [kld],-29.5,148,#6F823E,Pama-Nyungan,Wiradhuric,Australia
Rembarrnga [rmb],-12.95,134.583,#6E4290,Macro-Gunwinygu,Gunwingyuan proper,Australia
Ngan'gityemerri [nam],-14.25,130.417,#8664B0,Southern Daly,,Australia
Ngankikurungkurr [nam-2],-14,130.5,#7E6F9F,Southern Daly,,Australia
Kayardild [gyd],-17.05,139.5,#73A859,Tangkic,Southern Tangkic,Australia
Yukulta [gcd],-17.333,138.833,#668067,Tangkic,Southern Tangkic,Australia
Tiwi [tiw],-11.5,131,#A357A5,Tiwi,,Australia
Warray [wrz],-13.167,131.25,#6C62BA,Macro-Gunwinygu,Gunwingyuan proper,Australia
Djingili [jig],-17.25,133.833,#747773,Mirndi,Jingulu,Australia
Wambaya [wmb],-18.667,135.75,#795471,Mirndi,Ngurlun,Australia
Maranungku [zmr],-13.5,130,#8584B8,Western Daly,Maranunggu-Ame-Manda,Australia
Ughele [uge],-8.5,157.33,#CD436F,Oceanic,Western Oceanic,Solomons
Maringarr [zmt],-14.25,130,#817DB6,Western Daly,Bringen,Australia
Marrithiyel [mfr],-13.833,130,#8F75B6,Western Daly,Bringen,Australia
Kwini [gww],-14.333,126.75,#7876BA,Worrorran,Northern Worrorran,Australia
Ngarinyin [ung],-16.25,126.5,#9776A6,Worrorran,Eastern Worrorran,Australia
Worrorra [unp],-15.667,124.667,#6067AB,Worrorran,Western Worrorran,Australia
Wagiman [waq],-14,131.25,#5E709F,Wagiman,,Australia
Wardaman [wrr],-15.5,131,#737193,Yangman,,Australia
Semelai [sza],3,102.5,#CB7365,Austroasiatic,Aslian,Malaysia
Temiar [tea],4.833,101.333,#C5897B,Austroasiatic,Aslian,Malaysia
Brao [brb],14,107.001,#E19A85,Austroasiatic,Bahnaric,Vietnam
Chrau [crw],10.667,107.5,#E7AF72,Austroasiatic,Bahnaric,Vietnam
Cua [cua],15.167,108.667,#E7B177,Austroasiatic,Bahnaric,Vietnam
Sapuan [spu],15.333,106.833,#ECAF76,Austroasiatic,Bahnaric,Laos
Sedang [sed],14.667,108,#F6AC68,Austroasiatic,Bahnaric,Vietnam
Sre [kpm],11.5,108,#EBA973,Austroasiatic,Bahnaric,Vietnam
Stieng [sti],12,107,#ECB176,Austroasiatic,Bahnaric,Vietnam
Katu [ktv],15.833,107.583,#E99B59,Austroasiatic,Katuic,Vietnam
Khasi [kha],26,92,#B78258,Austroasiatic,Khasi-Palaung,India
Khmer [khm],12.05,105.02,#EFB070,Austroasiatic,Khmer,Cambodia
Mon [mnw],15,100,#EDAC70,Austroasiatic,Mon,Thailand
Bhumij [muw],21.333,86.5,#5A9073,Austroasiatic,Munda,India
Gadaba [gdb],19,83.667,#4F976C,Dravidian,Central Dravidian,India
Ho [hoc],22,86,#607B7D,Austroasiatic,Munda,India
Kharia [khr],22.5,83.5,#568468,Austroasiatic,Munda,India
Korku [kfq],25,78.5,#699869,Austroasiatic,Munda,India
Mundari [unr],24,86.167,#698276,Austroasiatic,Munda,India
Remo [bfw],18.333,82.333,#489069,Austroasiatic,Munda,India
Santali [sat],24.5,87,#577B6E,Austroasiatic,Munda,India
Sora [srb],20,84.333,#54877A,Austroasiatic,Munda,India
Nancowry [ncb],8,93.5,#CA6F3E,Austroasiatic,Nicobar,India_Andaman-Nicobars
Car [caq],9.167,92.75,#D06846,Austroasiatic,Nicobar,India_Andaman-Nicobars
Khmu' [kjg],19,100.75,#E8A171,Austroasiatic,Khmuic,Thailand
Mlabri [mra],18.833,101,#E9AB68,Austroasiatic,Khmuic,Thailand
Palaung [plw],22.667,96.4,#F3B277,Austroasiatic,Khasi-Palaung,Myanmar
Vietnamese_Northern [vie],20.25,105.975,#EFAF71,Austroasiatic,Vietic,Vietnam
Atayal [tay],24.5,121,#D63C4C,Austronesian,Atayalic,Taiwan
Seediq [trv],24.167,121.417,#B64842,Austronesian,Atayalic,Taiwan
Kadazan [kzj],5.917,117.167,#DC5542,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Maanyan [mhy],-2,115,#EA8F6E,Malayo-Polynesian,Barito,Indonesia-Kalimantan
Malagasy [bhr],-20,47,#CF3D33,Malayo-Polynesian,Barito,Madagascar
Tatana' [txx],5.5,115.5,#D24641,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Timugon [tih],5,116,#D65643,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Alune [alp],-3.167,128.333,#BC7AA8,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Buru [mhs],-3.7,126.4,#CAAA8F,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Kambera [xbr],-9.833,120.5,#D84273,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Lamaholot [slp],-8.25,123,#C49F9C,Malayo-Polynesian,Timoric,Indonesia-NTT
Larike [alo],-3.783,127.917,#B77BAA,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Leti [lti],-8.2,127.67,#C0759C,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Selaru [slu],-8.25,130.917,#CA619F,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Manggarai [mqy],-8.667,120.333,#DE9B80,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Ngadha [nxg],-8.833,121,#EFAE76,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Nuaulu [nxl],-3.25,129.083,#A27AA4,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Palu'e [ple],-8.333,121.75,#CB987A,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Paulohi [plh],-3.3,128.8,#C679A8,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Sawu [hvn],-10.5,122,#D76D52,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Tetun [tet],-9.333,125.083,#CA9781,Malayo-Polynesian,Timoric,Indonesia-NTT
Tugun [tzn],-7.833,126.667,#C48B9A,Malayo-Polynesian,Timoric,Indonesia-NTT
Chamorro [cha],13.583,145,#C02448,Malayo-Polynesian,Chamorro,Guam
Roma [rmm],-7.2,128.583,#B98198,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Bikol [bcl],13.333,123.5,#C9473E,Malayo-Polynesian,Philippines,Philippines
Cebuano [ceb],10,124,#C23634,Malayo-Polynesian,Philippines,Philippines
Hiligaynon [hil],10.254,123,#CE3B35,Malayo-Polynesian,Philippines,Philippines
Mamanwa [mmn],9.417,125.5,#CF4034,Malayo-Polynesian,Philippines,Philippines
Tagalog [tgl],14.75,121,#B8282B,Malayo-Polynesian,Philippines,Philippines
Agta [agt],17.967,121.833,#D04034,Malayo-Polynesian,Philippines,Philippines
Balangao [blw],17.167,120.333,#D6413D,Malayo-Polynesian,Philippines,Philippines
Bontok [bnc],17.083,120.917,#D24838,Malayo-Polynesian,Philippines,Philippines
Ifugao_Batad [ifb],16.833,121.083,#CD4230,Malayo-Polynesian,Philippines,Philippines
Ilokano [ilo],18.17,120.45,#CB3127,Malayo-Polynesian,Philippines,Philippines
Kapampangan [pam],15.333,120.5,#BC2145,Malayo-Polynesian,Philippines,Philippines
Pangasinan [pag],15.917,120.333,#C73B35,Malayo-Polynesian,Philippines,Philippines
Adzera [azr],-6.417,146.25,#B5949B,Oceanic,Western Oceanic,Papua New Guinea
Alaala [nrz],-9,146.667,#AB9892,Oceanic,Western Oceanic,Papua New Guinea
Amara [aie],-5.533,148.667,#BD92AA,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Ambae_West [omb],-15.5,167.75,#AB638A,Oceanic,Southern Oceanic,Vanuatu
Anejom [aty],-20.25,169.833,#BE4F74,Oceanic,Southern Oceanic,Vanuatu
Aribwatsa [laz],-6.667,146.917,#B780AC,Oceanic,Western Oceanic,Papua New Guinea
Arop-Lokep [apr],-5.333,147.083,#C08DA5,Oceanic,Western Oceanic,Papua New Guinea
Arosi [aia],-10.333,161.5,#B85B89,Oceanic,Southeast Solomonic,Solomons
Atchin [upv],-16,167.333,#BF7CA8,Oceanic,Southern Oceanic,Vanuatu
Bali-Vitu [wiv],-4.733,149.283,#D3678F,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Banoni [bcm],-6.417,155.25,#BC677D,Oceanic,Western Oceanic,Papua New Guinea-Bougainville
Buma [tkw],-11.63,166.83,#DBB788,Oceanic,Te Motu,Solomons_East
Cemuhi [cam],-20.833,165,#D03C6A,Oceanic,Southern Oceanic,New Caledonia
Chuukese [chk],7.333,151.75,#BE787C,Oceanic,Micronesian,USA Federated States of Micronesia
Drehu [dhv],-21,167.083,#D4986A,Oceanic,Southern Oceanic,New Caledonia
Sye [erg],-18.92,169.1,#9B6BA6,Oceanic,Southern Oceanic,Vanuatu
Fijian [fij],-17.8,178.525,#CC446E,Oceanic,Central Pacific,Fiji
Futuna_East [fud],-14.29,-178.16,#CF7056,Oceanic,Central Pacific,Wallis and Futuna
Futuna_West [fut-2],-19.667,170.667,#AF8F58,Oceanic,Central Pacific,Vanuatu
Gapapaiwa [pwg],-9.8,149.833,#90829A,Oceanic,Western Oceanic,Papua New Guinea
Gela [nlg],-9.167,160.333,#DD416A,Oceanic,Southeast Solomonic,Solomons
Gumawana [gvs],-9.25,150.833,#A75C9C,Oceanic,Western Oceanic,Papua New Guinea
Halia [hla],-5.25,154.75,#B9727B,Oceanic,Western Oceanic,Papua New Guinea-Bougainville
Hawaiian [haw],21.905,-160.2,#BB6E42,Oceanic,Central Pacific,USA-Hawaii
Iaai [iai],-20.417,166.417,#DD4E6F,Oceanic,Southern Oceanic,New Caledonia
Iduna [viv],-9.417,150.25,#805AB0,Oceanic,Western Oceanic,Papua New Guinea
Yabem [jae],-6.75,147.833,#A085B4,Oceanic,Western Oceanic,Papua New Guinea
Kairiru [kxa],-3.417,143.583,#A995AF,Oceanic,Western Oceanic,Papua New Guinea
Kaliai-Kove [kvc],-5.667,149.75,#C266A8,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
