name,latitude,longitude,color,family,subgroup,country
Duvle [duv],-3.139,137.976,#4E91B4,Lakes Plains ,Tariku,Indonesia-Papua
Duwet [gve],-6.441,146.886,#DEE9EC,Oceanic,Western Oceanic,Papua New Guinea
Dũya [ldb-2],9.34,8.02,#BFA063,Niger-Kongo ,Atlantic-Congo,Nigeria
Dye [gng],10.177,0.449,#ECEDE7,Niger-Kongo ,Atlantic-Congo,Togo
Dyirbal [dbl],-17.583,145.5,#64A1BE,Pama-Nyungan ,Dyirbalic,Australia
Dyula [dyu],10.45,-4.72,#E6ECEC,Mande ,Western Mande,Burkina Faso
Dzala [dzl],27,91.5,#C5AA71,Tibeto-Burman ,Bodic,Bhutan
Dzongkha [dzo],27.5,89.5,#B99955,Tibeto-Burman ,Bodic,Bhutan
Dzongkha_2 [dzo-3],27.48,89.9,#ECE5D5,Tibeto-Burman ,Bodic,Bhutan
Dzuungoo [dnn],11.38,-4.92,#E5D9BF,Mande ,Western Mande,Burkina Faso
E [eee],25.05,109.25,#ECEDE7,Tai-Kadai ,Kam-Tai,China
East Flemish [vls-3],51,3.75,#DEE9EC,Indo-European ,Germanic,Netherlands
East Franconian [vmf],50.57,10.42,#D1E2EA,Indo-European ,Germanic,Germany
Eastern Lawa [lwl],19.01,98.76,#CCB380,Austroasiatic ,Khasi-Palaung,Thailand
Eastern Ojibwe [ojg-2],44.7,-79.3,#D1E2EA,Algic ,Algonquian,Canada
