name,latitude,longitude,color,family,subgroup,country
Sissala [sld],11.09,-2.38,#6A9AB8,Niger-Kongo,Atlantic-Congo,Burkina Faso
Sissano [sso],-3,142.06,#A9925C,Oceanic,Western Oceanic,Papua New Guinea
SiSwati [ssw],-27,32,#3077AB,Niger-Kongo,Atlantic-Congo,eSwatini
Sittards [lim-5],51,5.87,#3D8DA6,Indo-European,Germanic,Netherlands
Situ-Zhuokeji [jya-6],31.59,102.66,#3F7CB8,Tibeto-Burman,Na-Qiangic,China
Siuslaw [sis],44,-124,#727743,Oregon Coast,,USA
Siwa [siz],29.18,25.55,#4C386E,Afro-Asiatic,Berber,Egypt
Siwu [akp],7.24,0.44,#5B9B9C,Niger-Kongo,Atlantic-Congo,Ghana
Sixian [hak-33],33.5,117.9,#3F97B4,Tibeto-Burman,Sinitic,China
Siyin [csy],23.21,93.98,#53A5A2,Tibeto-Burman,Kuki-Chin-Naga,Myanmar
Ske [ske],-15.87,168.08,#5E8884,Oceanic,Southern Oceanic,Vanuatu
Sko-Tiau [jet-2],-3,141.073,#879C55,Trans New Guinea,Border,Indonesia-Papua
Skolt Sami [sms],69.52,28.63,#4C6FA7,Uralic,Sami,Russia
Skou [skv],-2.615,140.864,#4DB595,Skou,West Skou,Indonesia-Papua
Slavey [xsl],61.67,-114,#1B6479,Dene-Yeniseic,Na-Dene,Canada
Slavey_Bearlake [scs-2],66,-121,#1D5F75,Dene-Yeniseic,Na-Dene,Canada
Slavey_Mountain [scs],64,-128,#1A6F7A,Dene-Yeniseic,Na-Dene,Canada
Slavey_South [xsl-3],60,-120,#1E6377,Dene-Yeniseic,Na-Dene,Canada
Slavomolisano [svm],41.7,14.61,#49688A,Indo-European,Balto-Slavic,Italy
Slavomolisano_Acquaviva Collecroce [svm-2],41.87,14.75,#457DA8,Indo-European,Balto-Slavic,Italy
Sliammon [coo-2],49.84,-124.52,#3E2A72,Salish,Central Salish,Canada
Slovak [slk],49,19,#52678A,Indo-European,Balto-Slavic,Slovakia
Slovak_east [slk-2],49.08,20.5,#566585,Indo-European,Balto-Slavic,Slovakia
Slovene [slv],46.25,14.78,#3885A9,Indo-European,Balto-Slavic,Slovenia
Slovene_Črni Vrh [slv-29],45.92,14.05,#3B85A9,Indo-European,Balto-Slavic,Slovenia
Slovene_Istrian [slv-30],45.53,13.57,#45769E,Indo-European,Balto-Slavic,Slovenia
Slovene_Škofja Loka [slv-31],46.167,14.303,#3D86AB,Indo-European,Balto-Slavic,Slovenia
Slovene_Soča [slv-32],46.337,13.551,#3D86A9,Indo-European,Balto-Slavic,Slovenia
Slovenian_Bača [slv-19],46.21,13.97,#4489AF,Indo-European,Balto-Slavic,Slovenia
Slovenian_Brda [slv-13],46.47,15.14,#3F7893,Indo-European,Balto-Slavic,Slovenia
Slovenian_Cerkno [slv-20],46.13,13.99,#387A89,Indo-European,Balto-Slavic,Slovenia
Slovenian_Čičarija [slv-14],45.55,14,#3F84AF,Indo-European,Balto-Slavic,Slovenia
Slovenian_Ebriach [slv-7],46.76,13.82,#3B81A6,Indo-European,Balto-Slavic,Austria
Slovenian_Gail_Valley [slv-8],46.62,13.91,#3C84AA,Indo-European,Balto-Slavic,Austria
Slovenian_Gailtal [slv-4],46.6,13.88,#2E8193,Indo-European,Balto-Slavic,Austria
Slovenian_Horjul [slv-21],46.02,14.3,#3582A7,Indo-European,Balto-Slavic,Slovenia
Slovenian_Inner_Carniolan [slv-15],45.72,14.42,#43789E,Indo-European,Balto-Slavic,Slovenia
Slovenian_Jaun_Valley [slv-9],46.7,14.73,#308A9D,Indo-European,Balto-Slavic,Austria
Slovenian_Karst [slv-16],45.7,13.87,#3885A7,Indo-European,Balto-Slavic,Slovenia
Slovenian_Kostel [slv-12],45.51,14.87,#437597,Indo-European,Balto-Slavic,Slovenia
Slovenian_Kozje-Bizeljsko [slv-33],46.098,15.524,#3C88AE,Indo-European,Balto-Slavic,Slovenia
Slovenian_Lower Carniolan [slv-34],45.87,14.98,#3D85AB,Indo-European,Balto-Slavic,Slovenia
Slovenian_Lower Sava [slv-35],45.93,15.43,#47759C,Indo-European,Balto-Slavic,Slovenia
Slovenian_Mežica [slv-36],46.52,14.85,#4C6E98,Indo-European,Balto-Slavic,Slovenia
Slovenian_Nedisko [slv-2],45.973,13.378,#3488A3,Indo-European,Balto-Slavic,Italy
Slovenian_Poljane [slv-22],46.05,14.1,#3E83AC,Indo-European,Balto-Slavic,Slovenia
Slovenian_Prlekija [slv-18],46.5,16.12,#348CA4,Indo-European,Balto-Slavic,Slovenia
Slovenian_Remšnik [slv-10],46.68,15.07,#437599,Indo-European,Balto-Slavic,Slovenia
Slovenian_Rosen_Valley [slv-11],46.62,13.93,#367FA4,Indo-European,Balto-Slavic,Austria
Slovenian_Rovte [slv-23],46.17,14.31,#3A85A9,Indo-European,Balto-Slavic,Slovenia
Slovenian_Selca [slv-37],46,14.5,#3486A3,Indo-European,Balto-Slavic,Slovenia
Slovenian_Solčava [slv-6],46.42,14.692,#3D85AB,Indo-European,Balto-Slavic,Slovenia
Slovenian_South_Pohorje [slv-25],46.45,15.68,#3F759D,Indo-European,Balto-Slavic,Slovenia
Slovenian_Tolmin [slv-24],46.19,13.74,#3F7592,Indo-European,Balto-Slavic,Slovenia
Slovenian_Torre_Valley [slv-17],45.82,13.43,#3488A3,Indo-European,Balto-Slavic,Italy
Slovenian_Upper_Carniolan [slv-27],46.29,14.2,#3386A3,Indo-European,Balto-Slavic,Slovenia
Slovenian_Upper_Savinja [slv-26],46.33,14.83,#43789E,Indo-European,Balto-Slavic,Slovenia
Sm'algyax [tsi],52.5,-129,#3450A2,Tsimshian,Coastal Tsimshian,USA-Alaska
Snoqualmie [slh],48,-122.25,#344B4A,Salish,Central Salish,USA
