name,latitude,longitude,color,family,subgroup,country
Kipsigis [sgc],-0.367,35.285,#9595A2,Nilo-Saharan,Eastern Sudanic,Kenya
Kire [geb],-4.417,144.75,#834D6A,Lower Sepik-Ramu,Ramu,Papua New Guinea
Kiribati [gil],1.333,173,#8B536B,Oceanic,Micronesian,Kiribati
Kirike [okr],4.41,6.99,#967C6A,Ijoid,Ijo,Nigeria
KiRundi [run],-3.376,29.359,#A5A29F,Niger-Kongo,Atlantic-Congo,Burundi
Kisan [kxl-2],22.12,84.02,#AA8A87,Dravidian,North Dravidian,India
Kisi [kss],8.57,-10.13,#989A8F,Niger-Kongo,Atlantic-Congo,Guinea
Kisi_north [kss-2],9.18,-10.1,#989A8F,Niger-Kongo,Atlantic-Congo,Guinea
Kiwai [kjd],-8.583,143.25,#785880,Kiwaian,Southern Kiwai,Papua New Guinea
Klallam [clm],48.14,-123.57,#6A6A81,Salish,Central Salish,USA
Klamath [kla],42.5,-121.5,#6D69AC,Klamath-Modoc,,USA
Kodagu [kfa],13.08,76.42,#A39163,Dravidian,South Dravidian,India
Koiari [kbk],-9.5,147.333,#7A5576,Southeast Papuan,Owen Stanley Ranges,Papua New Guinea
Koita [kqi],-9.333,147.083,#7E5774,Southeast Papuan,Owen Stanley Ranges,Papua New Guinea
Kola_Sami [sjt],67.25,38.51,#7B8399,Uralic,Sami,Russia
Komnzo [tci],-8.618,141.55,#6D686F,South New Guinea,East Morehead,Papua New Guinea
Konkomba [xon],9.408,0.431,#8D899B,Niger-Kongo,Atlantic-Congo,Ghana
Konkow [nmu-2],39.7,-121.52,#6581AE,Maiduan,Northwest Maidu,USA
Konso [kxc],5.4,37.5,#AF9BA8,Afro-Asiatic,Cushitic,Ethiopia
Konzo [koo],0.152,30.012,#8190AC,Niger-Kongo,Atlantic-Congo,Uganda
Koorete [kqy],5.81,37.87,#9EBCAE,Afro-Asiatic,Omotic,Ethiopia
Koraga [kfd],12.888,75.282,#A39163,Dravidian,South Dravidian,India
Koraga_Mudu [vmd],13.63,74.69,#A39163,Dravidian,South Dravidian,India
Koraga_Onti [kfd-2],13.34,74.75,#A39163,Dravidian,South Dravidian,India
Koraga_Tappu [kfd-3],13.47,74.98,#A39163,Dravidian,South Dravidian,India
Korana [kqz],-26,22,#5E7DA4,Khoe,Khoe,Botswana
Korean [kor],37,128,#AF6467,Korean,,Korea
Korean_Jeolla [kor-3],35.25,127.12,#AF6467,Korean,,Korea
Korouni [pes-3],30.25,52,#CCB46E,Indo-European,Indo-Iranian,Iran
Koryak [kpy],63.9,166.8,#7F7DAA,Chukotko-Kamchatkan,Main Chukotko-Kamchatkan,Russia
Kosraean [kos],5.3,163,#905053,Oceanic,Micronesian,USA Federated States of Micronesia
Kotoko_(Afade) [aal-2],12.06,14.63,#A0A9AD,Afro-Asiatic,Central Afro-Asiatic,Nigeria
Kotoko_(Mpade) [aal],11.33,15.33,#A0A9AD,Afro-Asiatic,Chadic,Chad
Kpa' [ksf],4.751,11.231,#8E8375,Niger-Kongo,Atlantic-Congo,Cameroon
Kpelle [xpe],7,-10,#958793,Mande,Western Mande,Liberia
Krongo [kgo],10.5,30,#8F6ABC,Kadugli-Krongo,Central-western Kadugli-Krongo,Sudan
Kuhmareyi [fay],29.7,51.68,#CCB46E,Indo-European,Indo-Iranian,Iran
Kuikuro [kui],-13,-54.2,#735E74,Cariban,Nahukwa,Brazil
Kuku [ukv],-3.85,31.66,#929FAE,Nilo-Saharan,Eastern Sudanic,South Sudan
Kulabi [tgk-2],39.02,70.38,#CCB46E,Indo-European,Indo-Iranian,Tajikistan
Kulango_Bouna [nku],8.46,-2.75,#83729E,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Kullu [kfx],31.96,77.11,#BAA473,Indo-European,Indo-Iranian,India
Kuman [kue],-5.917,144.917,#7F668A,Trans New Guinea,Chimbu-Wahgi,Papua New Guinea
Kumbe River Marind [mrz-2],-8.35,140.23,#7C4175,Anim,Marind-Yaqay,Indonesia-Papua
Kumyk [kum],42.6,47.8,#BC8E89,Turkic,Common Turkic,Russia
Kuna [kvn],8,-77.33,#985282,Chibchan,Core Chibchan,Panama
Kuna_Border [kvn-2],7.919,-76.87,#985282,Chibchan,Core Chibchan,Colombia
Kunama [kun],14.5,37,#8771B8,Nilo-Saharan,Kunama,Eritrea
Kuot [kto],-3.083,151.5,#7D4183,Kuot,,Papua New Guinea-Bismarcks
Kurdish [kur],36,44,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Akre [kmr-3],36.74,43.89,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Amadiye-Zakho [kmr-4],37.09,43.49,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Arbil [ckb-6],36.19,44,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Bingird-Pizhdar [ckb-5],34.61,45.31,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Bitlis [kmr-5],38.4,42.11,#B5CD72,Indo-European,Indo-Iranian,Turkey
Kurdish_Iranian-Central [ckb-2],35.31,46.99,#B5CD72,Indo-European,Indo-Iranian,Iran
Kurdish_Laki [lki],34.01,47.94,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Suleimaniye [ckb-3],35.56,45.44,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Surchi [kmr-2],36.31,44.15,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurdish_Warmawa [ckb-4],35.32,47,#B5CD72,Indo-European,Indo-Iranian,Iraq
Kurmanji [kmr],38,42,#B5CD72,Indo-European,Indo-Iranian,Turkey
Kurripako [kpc],1.824,-69.278,#7E5C7C,Arawak,Northern Maipuran,Colombia
Kurukh [kxl-3],23.35,85.33,#AA8A87,Dravidian,North Dravidian,Nepal
Kurux [kxl],26.5,87.35,#AA8A87,Dravidian,North Dravidian,Nepal
Kusaal [kus],10.891,-0.363,#909DA8,Niger-Kongo,Atlantic-Congo,Ghana
Kutenai [kut],49.5,-116,#7377A5,Kutenai,,Canada
Kwakw'ala [kwk],51,-127,#706276,Wakashan,North Wakashan,Canada
Kwamera [tnk],-19.649,169.445,#7C736D,Oceanic,Southern Oceanic,Vanuatu
Kwanyama [kua],-17.72,16.58,#9377AE,Niger-Kongo,Atlantic-Congo,Namibia
Kwerba [kwe],-2.167,138.5,#706070,Tor-Kwerba,West Foya Range,Indonesia-Papua
Kwere [cwe],-6.51,38.44,#92669D,Niger-Kongo,Atlantic-Congo,Tanzania
Kwese [kws],-5.6,18.58,#91448D,Niger-Kongo,Atlantic-Congo,Democratic Republic of the Congo
Kyaka_Enga [kyc],-5.5,144.083,#7D6D70,Trans New Guinea,Engan,Papua New Guinea
Lafkenche [arn-15],-40.52,-73.4,#92746F,Araucanian,,Chile
Lakher [mrh-2],22.1,92.95,#96895C,Tibeto-Burman,Kuki-Chin-Naga,India
Lakhota [lkt],45,-102,#6A78C0,Siouan,Western Siouan,USA
Lala-Bisa [leb],-12.95,30.23,#8653A2,Niger-Kongo,Atlantic-Congo,Zambia
Lamaholot [slp],-8.25,123,#9A6A6F,Malayo-Polynesian,Timoric,Indonesia-NTT
Lamaholot_Lewotobi [slp-4],-8.53,122.77,#9A6A6F,Malayo-Polynesian,Timoric,Indonesia-NTT
Lamba [lam],-13,28,#885E96,Niger-Kongo,Atlantic-Congo,Zambia
Lameet-Lampang [lbn-2],18.7,99.56,#756E56,Austroasiatic,Khasi-Palaung,Laos
Lamet [lbn],20.5,101,#756E56,Austroasiatic,Khasi-Palaung,Laos
Lamin [kha-8],25.21,92.03,#9A5792,Austroasiatic,Khasi-Palaung,India
Lamkang [lmk],24.15,94.27,#98735E,Tibeto-Burman,Kuki-Chin-Naga,India
Lamnso [lns],6.159,10.769,#A1737C,Niger-Kongo,Atlantic-Congo,Cameroon
Lampung [ljp],-5,105,#684E92,Malayo-Polynesian,Lampungic,Indonesia-Sumatra
Lango [laj],2,33,#94999C,Nilo-Saharan,Eastern Sudanic,Uganda
Laru [lan],10.6,4.33,#93779C,Niger-Kongo,Atlantic-Congo,Nigeria
Lega-Shabunda [lea],-3.83,27.14,#7D7D89,Niger-Kongo,Atlantic-Congo,Democratic Republic of the Congo
Lele [lln],9.08,15.58,#915594,Afro-Asiatic,Chadic,Chad
Lenakel [tnl],-19.499,169.314,#7C736D,Oceanic,Southern Oceanic,Vanuatu
Lenca [len],14,-88,#837066,Lenca,,Honduras
Lendu [led-2],2.19,30.68,#9195AA,Nilo-Saharan,Central Sudanic,Democratic Republic of the Congo
Leonese [spa-9],42.46,-6.06,#C6936C,Indo-European,Romance,Spain
Lepcha [lep],27,88.2,#917B73,Tibeto-Burman,Bodic,India
Lese [les],1.88,29.29,#8692A3,Nilo-Saharan,Central Sudanic,Democratic Republic of the Congo
Liangmai [njn],25.16,93.54,#98735E,Tibeto-Burman,Kuki-Chin-Naga,India
Lillooet [lil],50.75,-122,#6D768B,Salish,Interior Salish,Canada
Limburgish [lim],50.9,5.7,#D98F51,Indo-European,Germanic,Netherlands
Lingala [lin],1,18.5,#916B79,Niger-Kongo,Atlantic-Congo,Democratic Republic of the Congo
Lipan [apl],33.27,-105.82,#6E64B3,Dene-Yeniseic,Na-Dene,USA
Lithuanian [lit],54.9,23.9,#BD8F67,Indo-European,Balto-Slavic,Lithuania
Lobi [lob],10.317,-3.275,#928B98,Niger-Kongo,Atlantic-Congo,Burkina Faso
Lodha [ben-4],22.4,87.4,#C5B472,Indo-European,Indo-Iranian,Bangladesh
Logbara [lgg],3.08,30.92,#949AB1,Nilo-Saharan,Central Sudanic,Democratic Republic of the Congo
Logo [log],3.3,28.89,#989196,Nilo-Saharan,Central Sudanic,Democratic Republic of the Congo
Loko [yaz],5.928,8.104,#8D548B,Niger-Kongo,Atlantic-Congo,Nigeria
Lokono [arw-2],6.07,-57.6,#744F7C,Arawak,Northern Maipuran,Guyana
Loma [lom-2],7.997,-9.576,#92A496,Mande,Western Mande,Liberia
Loma-2 [lom-3],7.92,-9.7,#92A496,Mande,Western Mande,Liberia
Longgu [lgu],-9.696,160.658,#862E7E,Oceanic,Southeast Solomonic,Solomons
Longuda [lnu],9.843,11.89,#9860C2,Niger-Kongo,Atlantic-Congo,Nigeria
Loniu [los],-2.1,147.417,#785665,Oceanic,Admiralties,Papua New Guinea-Bismarcks
Looma [lom],7.97,-9.6,#92A496,Mande,Western Mande,Liberia
Lotha [njh],26.5,94.25,#887E57,Tibeto-Burman,Kuki-Chin-Naga,India
Lotuxo [lot],4.033,33.043,#939BA7,Nilo-Saharan,Eastern Sudanic,South Sudan
Lou [loj],-2.367,147.333,#785665,Oceanic,Admiralties,Papua New Guinea-Bismarcks
Loyela [zmq],-0.93,23.3,#867783,Niger-Kongo,Atlantic-Congo,Democratic Republic of the Congo
Lozi [loz],-15,23,#91818B,Niger-Kongo,Atlantic-Congo,Zambia
Luangiua [ojv],-5.417,159.65,#864A7F,Oceanic,Central Pacific,Solomons
Luchazi [lch],-13.71,19.86,#7E687B,Niger-Kongo,Atlantic-Congo,Angola
LuGanda [lug],0.5,32.17,#AF83B1,Niger-Kongo,Atlantic-Congo,Uganda
Luimbi [lum],-11.244,18.415,#8E5984,Niger-Kongo,Atlantic-Congo,Angola
Luiseño [lui],33.33,-117.17,#627D90,Uto-Aztecan,North Uto-Aztecan,USA
Lumbu [lup],-3.42,10.65,#85807B,Niger-Kongo,Atlantic-Congo,Gabon
Lummi [str-3],48.7,-122.67,#6E6485,Salish,Central Salish,Canada
Lunda [lun],-11.18,23.87,#8A6193,Niger-Kongo,Atlantic-Congo,Zambia
Luo [luo],-0.4,34.4,#919B8C,Nilo-Saharan,Eastern Sudanic,Kenya
Luri [ldd-2],33.5,48.35,#A2E98E,Indo-European,Indo-Iranian,Iran
Lurö [tef],8.24,93.13,#8E4797,Austroasiatic,Nicobar,India_Andaman-Nicobars
Lushootseed [lut],48,-122,#715A7F,Salish,Central Salish,USA
Lusoga [xog],0.4,33.39,#A0ADB4,Niger-Kongo,Atlantic-Congo,Uganda
Luvale [lue],-12,22,#8876A4,Niger-Kongo,Atlantic-Congo,Angola
Maale [mdy],5.92,36.99,#ACC1C6,Afro-Asiatic,Omotic,Ethiopia
Maasai [mas],-3,36,#90A096,Nilo-Saharan,Eastern Sudanic,Tanzania
Maasinankoore [ffm],11.13,-3.65,#9B9AB1,Niger-Kongo,Atlantic-Congo,Mali
Maastricht [lim-2],50.85,5.683,#D98F51,Indo-European,Germanic,Netherlands
Mabalay_Atayal [tay-2],24.444,121.392,#905F6B,Austronesian,Atayalic,Taiwan
Macushi [mbc],4.5,-60,#7C4466,Cariban,Venezuelan,Brazil
Madi [mhi],3.45,31.17,#93A1A9,Nilo-Saharan,Central Sudanic,Uganda
Madiya [mrr-3],19.95,79.3,#798572,Dravidian,South-Central Dravidian,India
Magar [mgp],28,83,#AC9861,Tibeto-Burman,Magar,Nepal
Magi [mgu],-10.25,149,#875066,Southeast Papuan,Owen Stanley Ranges,Papua New Guinea
Mah_Meri [mhe],2.833,101.5,#79457C,Austroasiatic,Aslian,Malaysia
Maidu [nmu],40,-120.67,#6581AE,Maiduan,Northeast Maidu,USA
Maidu_Southern [nmu-3],39.1,-121.125,#6581AE,Maiduan,Valley Maidu,USA
Makah [myh],48.33,-124.67,#6F5B91,Wakashan,South Wakashan,USA
Makassar [mak],-5.417,119.583,#AB7D4E,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
Makiritare [mch-3],4.71,-64.39,#73619B,Cariban,Guianan Carib,Venezuela
Malagasy [bhr],-20,47,#A47771,Malayo-Polynesian,Barito,Madagascar
Malagasy_Antanosy [bhr-3],-25.03,46.98,#96919B,Malayo-Polynesian,Barito,Madagascar
Malagasy_Sakalava [bhr-4],-15.72,46.32,#988579,Malayo-Polynesian,Barito,Madagascar
Malagasy_Tandroy [bhr-5],-21.5,45.21,#948178,Malayo-Polynesian,Barito,Madagascar
Malagasy_Tsimihety [bhr-6],-15.83,48.82,#A47771,Malayo-Polynesian,Barito,Madagascar
Malagasy_Vevo [bhr-2],-22.07,43.23,#A47771,Malayo-Polynesian,Barito,Madagascar
Malay [zlm-2],3.13,101.68,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Akit [zlm-23],2,101.7,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Sumatra
Malay_Barok [zlm-20],0.73,104.63,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Karas [zlm-26],0.74,104.23,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Kelantan [zlm-4],5.25,102,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Landai [zlm-28],2.75,103.25,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Mantang [zlm-22],0.77,104.59,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Pahang [zlm-18],3.82,103.33,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Sekak [zlm-25],1,103.78,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Sumut [zlm-24],2.97,99.8,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Tambus [zlm-21],0.58,103.77,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Temuan [tmw],2.78,101.91,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malay_Terengganu [zlm-19],4.75,103,#AC765E,Malayo-Polynesian,Malayo-Sumbawan,Malaysia
Malayalam [mal],8.5,77,#B4946E,Dravidian,South Dravidian,India
Malayalam_Jeseri [mal-6],11.68,72.7,#B4946E,Dravidian,South Dravidian,India
Malayalam_Mannan [mal-4],9.85,76.97,#B4946E,Dravidian,South Dravidian,India
Malayalam_Muslim [mal-7],11.25,75.77,#B4946E,Dravidian,South Dravidian,India
Malayalam_Thrissur [mal-8],10.52,76.21,#B4946E,Dravidian,South Dravidian,India
