name,latitude,longitude,color,family,subgroup,country
Ignaciano [ign],-12.5,-65.5,#4F8198,Arawak,South-Southwest,Bolivia
Iranxe [irn],-12.72,-57.98,#625A86,Arawak,South,Brazil
Matsigenka [mcb],-12,-70.4,#516080,Arawak,South-Southwest,Peru
Palikúr [plu],3,-51,#5F67AB,Arawak,East,Brazil
Resigaro [rgr],-2.5,-71.25,#835F9C,Arawak,North,Peru
Tariana [tae],0.3,-69.7,#876876,Arawak,North,Brazil
Warekena [gae],2,-65,#58728F,Arawak,North,Venezuela
Anindilyagwa [aoi],-14,136.5,#4DB16D,Macro-Gunwinygu,East Arnhem,Australia
Pungupungu [wdj],-13.5,130.417,#629E5F,Wagaydyic,Kandjerramalh,Australia
Bunuba [bck],-17.75,125.75,#5EBC57,Bunuban,,Australia
Gooniyandi [gni],-18.5,126.6,#568D48,Bunuban,,Australia
Burarra [bvr],-12.25,134.667,#59A06B,Macro-Gunwinygu,Maningrida,Australia
Gurr-goni [gge],-12.25,134.417,#5CA466,Macro-Gunwinygu,Maningrida,Australia
Miriwung [mep],-15.667,129,#54B36F,Jarrakan,,Australia
Kamu [xmu],-13.583,130.833,#58AB70,Eastern Daly,,Australia
Matngele [zml],-13.833,130.417,#5AA96D,Eastern Daly,,Australia
Gaagudju [gbu],-12.583,132.833,#579654,Macro-Gunwinygu,,Australia
Garawa [gbc],-17.25,137.667,#4BB263,Wanyi-Garrwa,,Australia
Bininj Gun-Wok [gup],-12.5,133.75,#5AA56E,Macro-Gunwinygu,Gunwingyuan proper,Australia
Dalabon [ngk],-14.25,134,#56AE68,Macro-Gunwinygu,Gunwingyuan proper,Australia
Iwaidja [ibd],-11.5,132.667,#4CAF68,Iwaidjan,,Australia
Maung [mph],-11.917,133.5,#64A15A,Iwaidjan,,Australia
Jaminjung [djd],-15.083,130.5,#53BE6E,Mirndi,West,Australia
Laragia [lrg],-12.667,130.833,#628F5F,Darwin,,Australia
Limilngan [lmc],-12.5,131.917,#56AB6A,Darwin,,Australia
Manggarayi [mpc],-14.667,133.5,#50AB6C,Macro-Gunwinygu,Gunwingyuan proper,Australia
Alawa [alh],-15.75,134.333,#52AB70,Macro-Gunwinygu,Marran,Australia
Mara [mec],-15.1,135.2,#56B171,Macro-Gunwinygu,Marran,Australia
Warndarang [wnd],-14.417,135.583,#4EAE69,Macro-Gunwinygu,Marran,Australia
Murrinh-Patha [mwf],-14.667,129.667,#539E67,Southern Daly,,Australia
Nakkara [nck],-12.117,134.417,#5BA466,Macro-Gunwinygu,Maningrida,Australia
Ndjébbana [djj],-12.167,134.117,#5FAC6A,Macro-Gunwinygu,Maningrida,Australia
Ngalakgan [nig],-14.5,134.833,#4FAE6B,Macro-Gunwinygu,Gunwingyuan proper,Australia
Ngandi [nid],-13.5,135,#5AAD63,Macro-Gunwinygu,Gunwingyuan proper,Australia
MalakMalak [mpb],-13.417,130.417,#5E886E,Northern Daly,,Australia
Tyeraity [woa],-13,130.333,#54A66D,Northern Daly,,Australia
Nunggubuyu [nuy],-13.75,135.667,#47AA68,Macro-Gunwinygu,Gunwingyuan proper,Australia
Nyigina [nyh],-18,124.333,#4EB06A,Nyulnyul,East,Australia
Nyulnyul [nyv],-17,123,#4EA359,Nyulnyul,West,Australia
Warrwa [wwr],-17.5,123.5,#5F9B54,Nyulnyul,East,Australia
Yawuru [ywr],-18,122.5,#53AD68,Nyulnyul,East,Australia
Adynyamathanha [adt],-31,139.5,#4CA15B,Pama-Nyungan,Thura-Yura,Australia
Alyawarr [aly],-24.6,134.5,#64A75E,Pama-Nyungan,Arandic,Australia
Anguthimri [xxx-3],-12.333,141.833,#70965F,Pama-Nyungan,Paman,Australia
Arabana [ard],-28,137,#50AF4E,Pama-Nyungan,Karnic,Australia
Arrernte_Mparntwe [aer],-24,136,#52B064,Pama-Nyungan,Arandic,Australia
Arrernte_Central [are],-22.85,133.7,#4EA965,Pama-Nyungan,Arandic,Australia
Badimaya [bia],-27.667,119,#55AF51,Pama-Nyungan,Kardu,Australia
Bandjalang [bdy],-28.75,153,#617764,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Bilinara [nbj],-16,131.667,#4EA55E,Pama-Nyungan,Ngumbin-Yapa,Australia
Biri [bzr],-20.5,146.5,#56C068,Pama-Nyungan,Greater Maric,Australia
Bularnu [yil],-21.5,137.5,#58B862,Pama-Nyungan,Warluwaric,Australia
Tharrkari [dhr],-23.6,115.7,#529E59,Pama-Nyungan,Kanyara-Mantharta,Australia
Dharumbal [bjy],-22.75,150,#5DBC66,Pama-Nyungan,Rockhampton,Australia
Diyari [dif],-28,139,#4AA965,Pama-Nyungan,Karnic,Australia
Djabugay [dyy],-16.65,145.5,#54B460,Pama-Nyungan,Paman,Australia
Djambarrpuyngu [djr],-12,135.5,#54B25D,Pama-Nyungan,Yolngu,Australia
Djapu [duj],-12.667,136,#53B258,Pama-Nyungan,Yolngu,Australia
Djaru [ddj],-18.75,128,#5B8164,Pama-Nyungan,Ngumbin-Yapa,Australia
Djinang [dji],-12.5,134.833,#59BA69,Pama-Nyungan,Yolngu,Australia
Dyirbal [dbl],-17.583,145.5,#57BA68,Pama-Nyungan,Dyirbalic,Australia
Bandjalang-Gidabal [bdy-3],-28.25,152,#5A8E63,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Gugada [ktd],-30,134,#4AA755,Pama-Nyungan,Wati,Australia
Gumbaynggir [kgs],-30.4,152.5,#56B15C,Pama-Nyungan,Gumbaynggiric,Australia
Gureng Gureng [gnr],-25.25,151,#62AA54,Pama-Nyungan,Waka-Kabic,Australia
Guugu Yimidhirr [kky],-15,144.833,#4CA163,Pama-Nyungan,Paman,Australia
Kalkatungu [ktg],-21,139.5,#4AA754,Pama-Nyungan,Kalkatungic,Australia
Karajarri [gbd],-18.5,122.5,#4FB36D,Pama-Nyungan,Marngu,Australia
Kuku Nganhcara [wua],-14.8,141.9,#59B372,Pama-Nyungan,Paman,Australia
Kuku Yalanji [gvn],-16,145,#56BA69,Pama-Nyungan,Paman,Australia
Kuuku-Ya'u [kuy],-12.583,143.083,#568562,Pama-Nyungan,Paman,Australia
Madimadi [xxx-18],-34.5,143.5,#57974D,Pama-Nyungan,Kulinic,Australia
Margany [zmc],-26.5,145,#4DA74E,Pama-Nyungan,Greater Maric,Australia
Martuthunira [vma],-21,116.5,#4EA75E,Pama-Nyungan,Ngayarda,Australia
Muruwari [zmu],-29,146.75,#55805A,Pama-Nyungan,Muruwari,Australia
Ngaanyatjarra [ntj],-26,125,#4B9F5E,Pama-Nyungan,Wati,Australia
Ngadjunmaya [nju],-32,123.5,#4EA35C,Pama-Nyungan,Mirniny,Australia
Ngawun [nxn],-19.5,141.5,#4FAE68,Pama-Nyungan,Mayi,Australia
Ngiyambaa [wyb],-31.75,145.5,#587F61,Pama-Nyungan,Pama-Nyungan,Australia
Nhanda [nha],-27.5,114.75,#55AC5C,Pama-Nyungan,Kardu,Australia
Nyangumarta [nna],-20,121,#53B15E,Pama-Nyungan,Marngu,Australia
Nyawaygi [nyt],-19,145.9,#578266,Pama-Nyungan,Dyirbalic,Australia
Baagandji [drl],-32,142.533,#4BAF60,Pama-Nyungan,Yarli-Baagandji,Australia
Panyjima [pnw],-22.833,118,#4DAA5A,Pama-Nyungan,Ngayarda,Australia
Pitjantjatjara [pjt],-26.833,130,#47AA67,Pama-Nyungan,Wati,Australia
Pitta-Pitta [pit],-22.9,139.9,#47A561,Pama-Nyungan,Karnic,Australia
Ritharngu [rit],-12.833,135.5,#56AB5C,Pama-Nyungan,Yolngu,Australia
Kuuk Thaayorre [thd],-14,142.25,#5AAE55,Pama-Nyungan,Paman,Australia
Uradhi [urf],-12,142.25,#53A15D,Pama-Nyungan,Paman,Australia
Wangkumara [nbx],-27.333,143,#51AA4D,Pama-Nyungan,Karnic,Australia
Warlpiri [wbp],-20,132.333,#489E5A,Pama-Nyungan,Ngumbin-Yapa,Australia
Warluwara [wrb],-22.3,138.9,#58B84F,Pama-Nyungan,Warluwaric,Australia
Warrgamay [wgy],-18.583,146.167,#5A8568,Pama-Nyungan,Dyirbalic,Australia
Warrnambool [xxx-31],-38.25,142.5,#55B65A,Pama-Nyungan,Kulinic,Australia
Wathawurrung [xxx-32],-37.5,144,#55AF69,Pama-Nyungan,Kulinic,Australia
Watjarri [wbv],-29,117.25,#4BBA69,Pama-Nyungan,Kardu,Australia
Wembawemba [xxx-33],-36,142,#72A749,Pama-Nyungan,Kulinic,Australia
Wik Mungkan [wim],-13.667,141.833,#5DAD51,Pama-Nyungan,Paman,Australia
Wik Ngathana [wig],-13.917,141.5,#59A14B,Pama-Nyungan,Paman,Australia
Wirangu [wiw],-32,134,#4EB269,Pama-Nyungan,Thura-Yura,Australia
Yankuntjatjara [kdd],-27.5,132,#50B058,Pama-Nyungan,Wati,Australia
Yanyuwa [jao],-15.833,136,#4BAD65,Pama-Nyungan,Warluwaric,Australia
Yaygir [xxx-36],-29.667,153,#52AA6E,Pama-Nyungan,Gumbaynggiric,Australia
Yidiny [yii],-17.917,146.09,#5F8264,Pama-Nyungan,Yidinic,Australia
Yindjibarndi [yij],-21.5,117,#5B9067,Pama-Nyungan,Ngayarda,Australia
Yingkarta [yia],-24.7,114.5,#4CB051,Pama-Nyungan,Kardu,Australia
Yir Yoront [yiy],-14.333,142.25,#5CB36F,Pama-Nyungan,Paman,Australia
Yuwaalaraay [kld],-29.5,148,#5E8260,Pama-Nyungan,Wiradhuric,Australia
Rembarrnga [rmb],-12.95,134.583,#5AC55E,Macro-Gunwinygu,Gunwingyuan proper,Australia
Ngan'gityemerri [nam],-14.25,130.417,#59A17D,Southern Daly,,Australia
Ngankikurungkurr [nam-2],-14,130.5,#5BAF6D,Southern Daly,,Australia
Kayardild [gyd],-17.05,139.5,#509E55,Tangkic,,Australia
Yukulta [gcd],-17.333,138.833,#4FB356,Tangkic,,Australia
Tiwi [tiw],-11.5,131,#57A161,Tiwi,,Australia
Warray [wrz],-13.167,131.25,#82AC53,Macro-Gunwinygu,Gunwingyuan proper,Australia
Djingili [jig],-17.25,133.833,#46A25E,Mirndi,Barkly,Australia
Wambaya [wmb],-18.667,135.75,#547F5C,Mirndi,Barkly,Australia
Maranungku [zmr],-13.5,130,#539C63,Western Daly,Maranunggu,Australia
Ughele [uge],-8.5,157.33,#5D838D,Oceanic,Western Oceanic,Solomons
Maringarr [zmt],-14.25,130,#50A56B,Western Daly,Marri Ngarr,Australia
Marrithiyel [mfr],-13.833,130,#589B70,Western Daly,Marrithiyel,Australia
Kwini [gww],-14.333,126.75,#5ABA5E,Worrorran,Northern,Australia
Ngarinyin [ung],-16.25,126.5,#668766,Worrorran,Eastern,Australia
Worrorra [unp],-15.667,124.667,#57B06A,Worrorran,Western,Australia
Wagiman [waq],-14,131.25,#57B26A,Wagiman,,Australia
Wardaman [wrr],-15.5,131,#51B863,Yangman,,Australia
Semelai [sza],3,102.5,#719B5F,Austroasiatic,Aslian,Malaysia
Temiar [tea],4.833,101.333,#89A97C,Austroasiatic,Aslian,Malaysia
Brao [brb],14,107,#6D9A54,Austroasiatic,Bahnaric,Vietnam
Chrau [crw],10.667,107.5,#66AE79,Austroasiatic,Bahnaric,Vietnam
Cua [cua],15.167,108.667,#929950,Austroasiatic,Bahnaric,Vietnam
Sapuan [spu],15.333,106.833,#A18E67,Austroasiatic,Bahnaric,Laos
Sedang [sed],14.667,108,#6F9D5E,Austroasiatic,Bahnaric,Vietnam
Sre [kpm],11.5,108,#BC684A,Austroasiatic,Bahnaric,Vietnam
Stieng [sti],12,107,#817D40,Austroasiatic,Bahnaric,Vietnam
Katu [ktv],15.833,107.583,#767841,Austroasiatic,Katuic,Vietnam
Khasi [kha],26,92,#6FB074,Austroasiatic,Khasic,India
Khmer [khm],12.05,105.02,#7C9F50,Austroasiatic,Khmer,Cambodia
Mon [mnw],15,100,#7BA64B,Austroasiatic,Mon,Thailand
Bhumij [muw],21.333,86.5,#767E47,Austroasiatic,Munda,India
Gadaba [gdb],19,83.667,#5E5250,Dravidian,Central,India
Ho [hoc],22,86,#5E776A,Austroasiatic,Munda,India
Kharia [khr],22.5,83.5,#6D8577,Austroasiatic,Munda,India
Korku [kfq],25,78.5,#876658,Austroasiatic,Munda,India
Mundari [unr],24,86.167,#60645F,Austroasiatic,Munda,India
Remo [bfw],18.333,82.333,#878C4A,Austroasiatic,Munda,India
Santali [sat],24.5,87,#658176,Austroasiatic,Munda,India
Sora [srb],20,84.333,#609A74,Austroasiatic,Munda,India
Nancowry [ncb],8,93.5,#738992,Austroasiatic,Nicobar,India
Car [caq],9.167,92.75,#778959,Austroasiatic,Nicobar,India
Khmu [kjg],19,100.75,#88AD66,Austroasiatic,Khmuic,Thailand
Mlabri [mra],18.833,101,#7B8F50,Austroasiatic,Mlabri,Thailand
Palaung [plw],22.667,96.4,#667755,Austroasiatic,Palaungic,Myanmar
Vietnamese_Northern [vie],20.25,105.975,#C98791,Austroasiatic,Vietic,Vietnam
Atayal [tay],24.5,121,#609183,Austronesian,Atayalic,Taiwan
Seediq [trv],24.167,121.417,#5BA38A,Austronesian,Atayalic,Taiwan
Kadazan [kzj],5.917,117.167,#5BA786,Malayo-Polynesian,North Borneo,Malaysia
Maanyan [mhy],-2,115,#56AB85,Malayo-Polynesian,Barito,Indonesia
Malagasy [bhr],-20,47,#619383,Malayo-Polynesian,Barito,Madagascar
Tatana' [txx],5.5,115.5,#5DB27A,Malayo-Polynesian,North Borneo,Malaysia
Timugon [tih],5,116,#59AC7B,Malayo-Polynesian,North Borneo,Malaysia
Alune [alp],-3.167,128.333,#548FAC,Malayo-Polynesian,Central Maluku,Indonesia
Buru [mhs],-3.7,126.4,#5EA779,Malayo-Polynesian,Central Maluku,Indonesia
Kambera [xbr],-9.833,120.5,#60B471,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Lamaholot [slp],-8.25,123,#717774,Malayo-Polynesian,Timoric,Indonesia
Larike [alo],-3.783,127.917,#509198,Malayo-Polynesian,Central Maluku,Indonesia
Leti [lti],-8.2,127.67,#765F80,Malayo-Polynesian,Southeast Maluku,Indonesia
Selaru [slu],-8.25,130.917,#646893,Malayo-Polynesian,Southeast Maluku,Indonesia
Manggarai [mqy],-8.667,120.333,#6E7989,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Ngadha [nxg],-8.833,121,#6C718B,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Nuaulu [nxl],-3.25,129.083,#529190,Malayo-Polynesian,Central Maluku,Indonesia
Palu'e [ple],-8.333,121.75,#667786,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Paulohi [plh],-3.3,128.8,#4E8B9C,Malayo-Polynesian,Central Maluku,Indonesia
Sawu [hvn],-10.5,122,#599C64,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia
Tetun [tet],-9.333,125.083,#5F6E8F,Malayo-Polynesian,Timoric,Indonesia
Tugun [tzn],-7.833,126.667,#63948A,Malayo-Polynesian,Timoric,Indonesia
Chamorro [cha],13.583,145,#9B735B,Malayo-Polynesian,Chamorro,Guam
Roma [rmm],-7.2,128.583,#7B5B6F,Malayo-Polynesian,Southeast Maluku,Indonesia
Bikol [bcl],13.333,123.5,#6A877A,Malayo-Polynesian,Philippines,Philippines
Cebuano [ceb],10,124,#657E71,Malayo-Polynesian,Philippines,Philippines
Hiligaynon [hil],10.25,123,#5CA46D,Malayo-Polynesian,Philippines,Philippines
Mamanwa [mmn],9.417,125.5,#64AA81,Malayo-Polynesian,Philippines,Philippines
Tagalog [tgl],14.75,121,#81837D,Malayo-Polynesian,Philippines,Philippines
Agta [agt],17.967,121.833,#6A8866,Malayo-Polynesian,Philippines,Philippines
Balangao [blw],17.167,120.333,#689A6B,Malayo-Polynesian,Philippines,Philippines
Bontok [bnc],17.083,120.917,#58BA81,Malayo-Polynesian,Philippines,Philippines
Ifugao_Batad [ifb],16.833,121.083,#618E6E,Malayo-Polynesian,Philippines,Philippines
Ilokano [ilo],16,121,#76735E,Malayo-Polynesian,Philippines,Philippines
Kapampangan [pam],15.333,120.5,#738861,Malayo-Polynesian,Philippines,Philippines
Pangasinan [pag],15.917,120.333,#698789,Malayo-Polynesian,Philippines,Philippines
Adzera [azr],-6.417,146.25,#589679,Oceanic,Western Oceanic,Papua New Guinea
Alaala [nrz],-9,146.667,#64A78F,Oceanic,Western Oceanic,Papua New Guinea
Amara [aie],-5.533,148.667,#7B7F5A,Oceanic,Western Oceanic,Papua New Guinea
Ambae_West [omb],-15.5,167.75,#54928F,Oceanic,Southern Oceanic,Vanuatu
Anejom [aty],-20.25,169.833,#8A8752,Oceanic,Southern Oceanic,Vanuatu
Aribwatsa [laz],-6.667,146.917,#609F85,Oceanic,Western Oceanic,Papua New Guinea
Arop-Lokep [apr],-5.333,147.083,#5F9A79,Oceanic,Western Oceanic,Papua New Guinea
Arosi [aia],-10.333,161.5,#558D80,Oceanic,Southeast Solomonic,Solomons
Atchin [upv],-16,167.333,#6A9488,Oceanic,Southern Oceanic,Vanuatu
Bali-Vitu [wiv],-4.733,149.283,#56918C,Oceanic,Western Oceanic,Papua New Guinea
Banoni [bcm],-6.417,155.25,#5A8E83,Oceanic,Western Oceanic,Papua New Guinea
Buma [tkw],-11.63,166.83,#56806D,Oceanic,TeMotu,Solomons
Cemuhi [cam],-20.833,165,#8C957B,Oceanic,Southern Oceanic,New Caledonia
Chuukese [chk],7.333,151.75,#61917C,Oceanic,Micronesian,USA Federated States of Micronesia
Drehu [dhv],-21,167.083,#66865E,Oceanic,Southern Oceanic,New Caledonia
Sye [erg],-18.92,169.1,#5C8B8B,Oceanic,Southern Oceanic,Vanuatu
Fijian [fij],-17.98,178.525,#636D72,Oceanic,Central Pacific,Fiji
Futuna_East [fud],-14.29,-178.16,#5C7F84,Oceanic,Central Pacific,Vanuatu
Futuna_West [fut-2],-19.667,170.667,#597777,Oceanic,Central Pacific,Vanuatu
Gapapaiwa [pwg],-9.8,149.833,#588392,Oceanic,Western Oceanic,Papua New Guinea
Gela [nlg],-9.167,160.333,#5B767A,Oceanic,Southeast Solomonic,Solomons
Gumawana [gvs],-9.25,150.833,#5D8993,Oceanic,Western Oceanic,Papua New Guinea
Halia [hla],-5.25,154.75,#68606E,Oceanic,Western Oceanic,Papua New Guinea
Hawaiian [haw],21.905,-160.2,#4C7B8D,Oceanic,Central Pacific,USA
Iaai [iai],-20.417,166.417,#617C54,Oceanic,Southern Oceanic,New Caledonia
Iduna [viv],-9.417,150.25,#548DA6,Oceanic,Western Oceanic,Papua New Guinea
Yabem [jae],-6.75,147.833,#8DA1A2,Oceanic,Western Oceanic,Papua New Guinea
Kairiru [kxa],-3.417,143.583,#539A74,Oceanic,Western Oceanic,Papua New Guinea
KaliaiKove [kvc],-5.667,149.75,#639F7C,Oceanic,Western Oceanic,Papua New Guinea
Kaulong [pss],-6.25,150.5,#648F73,Oceanic,Western Oceanic,Papua New Guinea
Kele [sbc],-2.083,147.333,#5DAF7E,Oceanic,Admiralties,Papua New Guinea
Kilivila [kij],-8.5,151,#6C6994,Oceanic,Western Oceanic,Papua New Guinea
Kiribati [gil],1.333,173,#5D8B74,Oceanic,Micronesian,Kiribati
Kokota [kkk],-8,159.25,#697A64,Oceanic,Western Oceanic,Solomons
Kosraean [kos],5.3,163,#61937D,Oceanic,Micronesian,USA Federated States of Micronesia
Kwaio [kwd],-8.917,161.083,#559695,Oceanic,Southeast Solomonic,Solomons
Kwamera [tnk],-19.649,169.445,#767D4F,Oceanic,Southern Oceanic,Vanuatu
Lenakel [tnl],-19.499,169.314,#5F9957,Oceanic,Southern Oceanic,Vanuatu
Lewo [lww],-16.667,168.333,#6D5A4B,Oceanic,Southern Oceanic,Vanuatu
Longgu [lgu],-9.696,160.658,#5A928E,Oceanic,Southeast Solomonic,Solomons
Loniu [los],-2.1,147.417,#60A372,Oceanic,Admiralties,Papua New Guinea
Lou [loj],-2.367,147.333,#62618E,Oceanic,Admiralties,Papua New Guinea
