name,latitude,longitude,color,family,subgroup,country
Moken_Dung [mwt-2],12.2,98.2,#0E74B8,Malayo-Polynesian,Malayo-Sumbawan,Myanmar
Moken_Jadiak [mwt-3],8,98.6,#0E74B8,Malayo-Polynesian,Malayo-Sumbawan,Myanmar
Mokilese [mkj],6.667,159.75,#DB6DD7,Oceanic,Micronesian,USA Federated States of Micronesia
Mokilko [moz],11.86,18.18,#FA78A1,Afro-Asiatic ,Chadic,Chad
Mokpwe [bri],4.24,9.24,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Cameroon
Moksha [mdf],52.43,43.45,#9B7EFC,Uralic ,Mordvin,Russia
Molala [mbe],43,-122.5,#FA78A1,Molale ,,USA
Molbog [pwm],7.961,117.026,#027B95,Malayo-Polynesian,Philippines,Philippines
Moldavian [ron-5],46.64,27.73,#0E74B8,Indo-European ,Romance,Romania
Moldovan [ron-3],47.02,28.84,#FA78A1,Indo-European ,Romance,Moldova
Molof [msl],-3.47,140.504,#0E74B8,Molof ,,Indonesia-Papua
Moloko [mlw],10.75,14.3,#0E74B8,Afro-Asiatic ,Chadic,Cameroon
Moma [myl],-1.42,120.118,#0E74B8,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Mombum [mso],-8.167,139.083,#437D0F,Mombum-Koneraw ,,Indonesia-Papua
Momu [fqs],-3.167,141.667,#437D0F,Kwomtari ,,Papua New Guinea
Momuna [mqf],-4.92,139.3,#437D0F,Trans New Guinea ,Momuna-Mek,Indonesia-Papua
