name,latitude,longitude,color,family,subgroup,country
Elfdalian [swe-2],61.2,14.075,#AFC6E4,Indo-European ,Germanic,Sweden
Elip [ekm],4.46,11.19,#7F97FD,Niger-Kongo ,Atlantic-Congo,Cameroon
Elkei [elk],-3.46,142.09,#128C35,Torricelli ,Wapei,Papua New Guinea
Elopi [dbf],-3.083,137.333,#4F86F7,Lakes Plains ,Tariku,Indonesia-Papua
Eloyi [afo],8.001,7.844,#9D9BF9,Niger-Kongo ,Atlantic-Congo,Nigeria
Eloyi Mbeji [afo-2],8.25,7.97,#B39AF3,Niger-Kongo ,Volta-Niger,Nigeria
Elseng [mrf],-3,140.5,#5E8DFB,Trans New Guinea ,Border,Indonesia-Papua
Emae [mmw],-17.033,168.167,#416610,Oceanic,Central Pacific,Vanuatu
Emai [ema],7,5.9,#AF9AF4,Niger-Kongo ,Atlantic-Congo,Nigeria
Embaloh [emb],1.1628,112.37,#7E6303,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Kalimantan
Embera_Baudo [bdc],5.2,-76.8,#9B9404,Chocoan ,Emberá,Colombia
Embera_Caito [cto],7.5,-77.75,#9B9404,Chocoan ,Emberá,Colombia
Embera_Chamí [cmi],4.88,-76.07,#5E9305,Chocoan ,Emberá,Colombia
Embera_Northern [emp],7.13,-77.57,#8D9402,Chocoan ,Emberá,Colombia
Embera_Rio Napipí [emp-2],6.673,-77.365,#8D9402,Chocoan ,Emberá,Colombia
Embera_Saija [tdc],4.5,-77.2,#7EBA0B,Chocoan ,Emberá,Colombia
Embera_Saija_2 [emp-3],5.673,-77.295,#6E9402,Chocoan ,Emberá,Colombia
Embera_SanJuan [tdc-2],6,-75.85,#6E9402,Chocoan ,Emberá,Colombia
Embera_Tado [bdc-2],5,-76,#7E9401,Chocoan ,Emberá,Colombia
Emerillon [eme],2.9266,-53.0419,#53B612,Tupian ,Tupi-Guarani,French Guiana
Emplawas [emw],-8.035,129.729,#356817,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Enawené-Nawé [unk],-13.2294,-58.8853,#314327,Arawak ,Central Maipuran,Brazil
Ende [end],-8.83,121.67,#B2650C,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Ende [kit-2],-8.96,142.24,#7EBA0B,South New Guinea ,East Morehead River,Papua New Guinea
Endo [enb-2],1.225,35.65,#72C2EF,Nilo-Saharan ,Nilotic,Kenya
Endo_Marakwet [],1,35,#3FDE37,Nilo-Saharan ,Nilotic,Kenya
Eñepa [kre-2],6.95,-65.85,#2DAE23,Cariban ,Venezuelan,Venezuela
Enga [enq],-5.48,143.668,#6873FD,Trans New Guinea ,Engan,Papua New Guinea
Engenni [enn],5.17,6.38,#84B8F4,Niger-Kongo ,Atlantic-Congo,Nigeria
Enggano [eno],-5.333,102.25,#24AB2A,Malayo-Polynesian,Batak-Barrier Islands,Indonesia-Sumatra
English [eng],52,0,#B8B416,Indo-European ,Germanic,Britain
English_Abercraf [eng-21],51.8,-3.71,#C1C825,Indo-European ,Germanic,Britain
English_Black Country [eng-14],52.53,-2.03,#B2930B,Indo-European ,Germanic,Britain
English_Bristol [eng-16],51.45,-2.58,#B3CC20,Indo-European ,Germanic,Britain
English_Brummie [eng-25],52.48,-1.9,#B2650C,Indo-European ,Germanic,Britain
English_Cardiff [eng-13],51.48,-3.18,#CB9117,Indo-European ,Germanic,Britain-Wales
English_Channel [eng-29],49.43,-2.36,#AFB613,Indo-European ,Germanic,Britain-Channel isles
English_Cockney [eng-26],51.514,-0.094,#8CB90C,Indo-European ,Germanic,Britain
English_Cumbrian [eng-27],54.75,-3,#B2930B,Indo-European ,Germanic,Britain
English_Dorset [eng-17],50.8,-2.3,#A79307,Indo-European ,Germanic,Britain
English_Essex [eng-22],51.89,0.903,#A5B810,Indo-European ,Germanic,Britain
English_Estuary [eng-19],51.5,0.58,#99B90D,Indo-European ,Germanic,Britain
English_Kentish [eng-18],51.2,0.7,#AFB613,Indo-European ,Germanic,Britain
English_Lancashire [eng-23],53.8,-2.6,#B8B416,Indo-European ,Germanic,Britain
English_Norfolk [eng-24],52.67,1,#B2930B,Indo-European ,Germanic,Australia-Norfolk
English_Northumbrian [eng-28],55,-1.87,#B6E234,Indo-European ,Germanic,Britain
English_Port Talbot [eng-12],51.59,-3.8,#C1C825,Indo-European ,Germanic,Britain-Wales
English_Potteries [eng-15],53,-2.18,#A76408,Indo-European ,Germanic,Britain
English_Sussex [eng-20],51,0,#B2650C,Indo-European ,Germanic,Britain
Enping [yue-8],22.183,112.3,#7F60FC,Tibeto-Burman ,Sinitic,China
Enschede [nld-2],52.22,6.9,#7FF940,Indo-European ,Germanic,Netherlands
Epena [sja],3,-77,#61B80E,Chocoan ,Emberá,Colombia
Epie [epi],5.036,6.246,#87CAEB,Niger-Kongo ,Atlantic-Congo,Nigeria
Erave [kjy],-6.608,143.898,#206B26,Trans New Guinea ,Engan,Papua New Guinea
Ere [twp],-2.153,147.063,#416610,Oceanic,,Papua New Guinea
Ergong [ero],30.983,101.133,#DCBEC9,Tibeto-Burman ,Na-Qiangic,China
Eritai [ert],-2.75,138,#4276F1,Lakes Plains ,Tariku,Indonesia-Papua
Erre [err],-12.279,132.903,#7E6303,Giimbiyu ,,Australia
Ersu [ers-3],28.64,102.508,#E49AD2,Tibeto-Burman ,Na-Qiangic,China
Eruwa [erh],5.18,6.05,#84AFF8,Niger-Kongo ,Atlantic-Congo,Nigeria
Erzgebirgisch [nds-3],50.58,13,#88F135,Indo-European ,Germanic,Germany
Erzya [myy-2],52,45.5,#D1C22D,Uralic ,Mordvin,Russia
Esako_Ayele [ets-2],6.78,3.52,#929CFB,Niger-Kongo ,Atlantic-Congo,Nigeria
Esan [ish],6.743,6.142,#AF9AF4,Niger-Kongo ,Atlantic-Congo,Nigeria
Ese Ejja [ese],-11,-65.9,#633716,Tacanan ,Ese'ejja,Bolivia
Ese_Ejja_Peru [ese-2],-12.8,-68.725,#713514,Tacanan ,Ese'ejja,Peru
Ese_Ejja_Peru_Baawaja [ese-5],-12.92,-69.28,#633716,Tacanan ,Ese'ejja,Peru
Ese_Ejja_Peru_Beniano [ese-4],-12.28,-70.87,#633716,Tacanan ,Ese'ejja,Peru
Esmeraldeño [xxx-10],1,-79.5,#89162C,Esmeraldeño ,,Ecuador
Esselen [esq],36.25,-121.75,#7E6303,Esselen ,,USA
Estonian [est],59,25,#67E025,Uralic ,Finnic,Estonia
Eten [etx],9.73,8.61,#A986F9,Niger-Kongo ,Atlantic-Congo,Nigeria
Eton [etn],-17.75,168.53,#356817,Oceanic,Southern Oceanic,Vanuatu
Eton [eto],4,11.5,#889FFC,Niger-Kongo ,Atlantic-Congo,Cameroon
Etsako [ets],7.067,6.267,#989CFA,Niger-Kongo ,Atlantic-Congo,Nigeria
Etulo [utr],7.85,9.4,#97ABF7,Niger-Kongo ,Volta-Niger,Nigeria
Eudave [opt],28.5,-110,#416610,Uto-Aztecan ,Opatan,Mexico
Even [eve],68,130,#7E9401,Tungusic ,North Tungusic,Russia
Evenki [evn],57,105,#8D9402,Tungusic ,North Tungusic,Russia
Evenki_Chinese [evn-3],49,117.75,#8BD219,Tungusic ,North Tungusic,Russia
